"count","day"
804,"2016-12-02"
243,"2016-13-02"
198,"2016-14-02"
462,"2016-15-02"
897,"2016-16-02"
947,"2016-17-02"
804,"2016-18-02"
530,"2016-19-02"
225,"2016-20-02"
340,"2016-21-02"
576,"2016-22-02"
587,"2016-23-02"
803,"2016-24-02"
731,"2016-25-02"
756,"2016-26-02"
1104,"2016-27-02"
870,"2016-28-02"
976,"2016-29-02"
674,"2016-01-03"
602,"2016-02-03"
568,"2016-03-03"
472,"2016-04-03"
256,"2016-05-03"
341,"2016-06-03"
728,"2016-07-03"
896,"2016-08-03"
990,"2016-09-03"
1193,"2016-10-03"
1071,"2016-11-03"
869,"2016-12-03"
1752,"2016-13-03"
1277,"2016-14-03"
1003,"2016-15-03"
1101,"2016-16-03"
1654,"2016-17-03"
869,"2016-18-03"
462,"2016-19-03"
639,"2016-20-03"
705,"2016-21-03"
853,"2016-22-03"
780,"2016-23-03"
728,"2016-24-03"
201,"2016-25-03"
1892,"2016-26-03"
506,"2016-27-03"
318,"2016-28-03"
728,"2016-29-03"
841,"2016-30-03"
416,"2016-31-03"
1348,"2016-01-04"
2284,"2016-02-04"
2196,"2016-03-04"
1539,"2016-04-04"
740,"2016-05-04"
1429,"2016-06-04"
1228,"2016-07-04"
1355,"2016-08-04"
2162,"2016-09-04"
2377,"2016-10-04"
2458,"2016-11-04"
1721,"2016-12-04"
1436,"2016-13-04"
2020,"2016-14-04"
1293,"2016-15-04"
639,"2016-16-04"
1436,"2016-17-04"
1776,"2016-18-04"
1529,"2016-19-04"
2529,"2016-20-04"
2998,"2016-21-04"
1705,"2016-22-04"
673,"2016-23-04"
594,"2016-24-04"
749,"2016-25-04"
763,"2016-26-04"
955,"2016-27-04"
1236,"2016-28-04"
1192,"2016-29-04"
548,"2016-30-04"
1961,"2016-01-05"
2567,"2016-02-05"
1268,"2016-03-05"
2264,"2016-04-05"
5075,"2016-05-05"
2823,"2016-06-05"
3019,"2016-07-05"
3667,"2016-08-05"
2602,"2016-09-05"
1925,"2016-10-05"
2721,"2016-11-05"
2601,"2016-12-05"
2238,"2016-13-05"
785,"2016-14-05"
809,"2016-15-05"
1380,"2016-16-05"
1605,"2016-17-05"
1633,"2016-18-05"
1801,"2016-19-05"
1604,"2016-20-05"
2683,"2016-21-05"
1360,"2016-22-05"
664,"2016-23-05"
1115,"2016-24-05"
1781,"2016-25-05"
4196,"2016-26-05"
1541,"2016-27-05"
1909,"2016-28-05"
1756,"2016-29-05"
866,"2016-30-05"
1724,"2016-31-05"
633,"2016-01-06"
1252,"2016-02-06"
1023,"2016-03-06"
721,"2016-04-06"
1844,"2016-05-06"
2017,"2016-06-06"
1828,"2016-07-06"
2320,"2016-08-06"
2377,"2016-09-06"
2549,"2016-10-06"
2026,"2016-11-06"
1396,"2016-12-06"
1058,"2016-13-06"
1151,"2016-14-06"
952,"2016-15-06"
1382,"2016-16-06"
897,"2016-17-06"
1121,"2016-18-06"
2541,"2016-19-06"
1388,"2016-20-06"
1262,"2016-21-06"
2392,"2016-22-06"
2968,"2016-23-06"
1561,"2016-24-06"
338,"2016-25-06"
1819,"2016-26-06"
1238,"2016-27-06"
2137,"2016-28-06"
2237,"2016-29-06"
1453,"2016-30-06"
1417,"2016-01-07"
1221,"2016-02-07"
2241,"2016-03-07"
1987,"2016-04-07"
1805,"2016-05-07"
2369,"2016-06-07"
2486,"2016-07-07"
2055,"2016-08-07"
2583,"2016-09-07"
3690,"2016-10-07"
2052,"2016-11-07"
1888,"2016-12-07"
1440,"2016-13-07"
1839,"2016-14-07"
1986,"2016-15-07"
2143,"2016-16-07"
2656,"2016-17-07"
2864,"2016-18-07"
3104,"2016-19-07"
2369,"2016-20-07"
2102,"2016-21-07"
1981,"2016-22-07"
1048,"2016-23-07"
3449,"2016-24-07"
2454,"2016-25-07"
2341,"2016-26-07"
2522,"2016-27-07"
1145,"2016-28-07"
1299,"2016-29-07"
2100,"2016-30-07"
1165,"2016-31-07"
2330,"2016-01-08"
572,"2016-02-08"
539,"2016-03-08"
1723,"2016-04-08"
1488,"2016-05-08"
2414,"2016-06-08"
4519,"2016-07-08"
1763,"2016-08-08"
1558,"2016-09-08"
1176,"2016-10-08"
1070,"2016-11-08"
1162,"2016-12-08"
2874,"2016-13-08"
3568,"2016-14-08"
2793,"2016-15-08"
3341,"2016-16-08"
3708,"2016-17-08"
3087,"2016-18-08"
2479,"2016-19-08"
2144,"2016-20-08"
1007,"2016-21-08"
1534,"2016-22-08"
3445,"2016-23-08"
3423,"2016-24-08"
3136,"2016-25-08"
2798,"2016-26-08"
2307,"2016-27-08"
2444,"2016-28-08"
1910,"2016-29-08"
2894,"2016-30-08"
3038,"2016-31-08"
2662,"2016-01-09"
2561,"2016-02-09"
2007,"2016-03-09"
778,"2016-04-09"
1758,"2016-05-09"
2951,"2016-06-09"
3090,"2016-07-09"
2969,"2016-08-09"
2697,"2016-09-09"
2653,"2016-10-09"
2883,"2016-11-09"
2548,"2016-12-09"
2916,"2016-13-09"
2941,"2016-14-09"
2646,"2016-15-09"
1745,"2016-16-09"
1597,"2016-17-09"
1716,"2016-18-09"
1789,"2016-19-09"
1775,"2016-20-09"
2493,"2016-21-09"
2329,"2016-22-09"
1917,"2016-23-09"
2410,"2016-24-09"
3200,"2016-25-09"
1939,"2016-26-09"
2363,"2016-27-09"
2028,"2016-28-09"
2267,"2016-29-09"
1416,"2016-30-09"
919,"2016-01-10"
897,"2016-02-10"
1210,"2016-03-10"
1523,"2016-04-10"
1742,"2016-05-10"
1281,"2016-06-10"
1204,"2016-07-10"
971,"2016-08-10"
1360,"2016-09-10"
993,"2016-10-10"
1109,"2016-11-10"
796,"2016-12-10"
1103,"2016-13-10"
1051,"2016-14-10"
732,"2016-15-10"
2838,"2016-16-10"
1201,"2016-17-10"
1169,"2016-18-10"
658,"2016-19-10"
523,"2016-20-10"
700,"2016-21-10"
540,"2016-22-10"
1005,"2016-23-10"
714,"2016-24-10"
1001,"2016-25-10"
1371,"2016-26-10"
1371,"2016-27-10"
1279,"2016-28-10"
1192,"2016-29-10"
1783,"2016-30-10"
1439,"2016-31-10"
1585,"2016-01-11"
1097,"2016-02-11"
1239,"2016-03-11"
1054,"2016-04-11"
540,"2016-05-11"
603,"2016-06-11"
561,"2016-07-11"
879,"2016-08-11"
599,"2016-09-11"
589,"2016-10-11"
716,"2016-11-11"
547,"2016-12-11"
497,"2016-13-11"
950,"2016-14-11"
508,"2016-15-11"
443,"2016-16-11"
612,"2016-17-11"
598,"2016-18-11"
524,"2016-19-11"
413,"2016-20-11"
755,"2016-21-11"
1057,"2016-22-11"
1042,"2016-23-11"
1198,"2016-24-11"
1105,"2016-25-11"
511,"2016-26-11"
519,"2016-27-11"
977,"2016-28-11"
919,"2016-29-11"
853,"2016-30-11"
783,"2016-01-12"
717,"2016-02-12"
491,"2016-03-12"
574,"2016-04-12"
866,"2016-05-12"
835,"2016-06-12"
817,"2016-07-12"
896,"2016-08-12"
830,"2016-09-12"
689,"2016-10-12"
465,"2016-11-12"
908,"2016-12-12"
695,"2016-13-12"
800,"2016-14-12"
799,"2016-15-12"
803,"2016-16-12"
505,"2016-17-12"
435,"2016-18-12"
848,"2016-19-12"
962,"2016-20-12"
865,"2016-21-12"
456,"2016-22-12"
568,"2016-23-12"
277,"2016-24-12"
199,"2016-25-12"
276,"2016-26-12"
654,"2016-27-12"
584,"2016-28-12"
645,"2016-29-12"
627,"2016-30-12"
373,"2016-31-12"
257,"2017-01-01"
262,"2017-02-01"
416,"2017-03-01"
322,"2017-04-01"
593,"2017-05-01"
471,"2017-06-01"
168,"2017-07-01"
137,"2017-08-01"
652,"2017-09-01"
583,"2017-10-01"
591,"2017-11-01"
623,"2017-12-01"
370,"2017-13-01"
278,"2017-14-01"
357,"2017-15-01"
727,"2017-16-01"
657,"2017-17-01"
643,"2017-18-01"
703,"2017-19-01"
680,"2017-20-01"
454,"2017-21-01"
518,"2017-22-01"
559,"2017-23-01"
506,"2017-24-01"
675,"2017-25-01"
727,"2017-26-01"
634,"2017-27-01"
518,"2017-28-01"
524,"2017-29-01"
519,"2017-30-01"
744,"2017-31-01"
737,"2017-01-02"
922,"2017-02-02"
639,"2017-03-02"
367,"2017-04-02"
780,"2017-05-02"
851,"2017-06-02"
634,"2017-07-02"
774,"2017-08-02"
835,"2017-09-02"
629,"2017-10-02"
206,"2017-11-02"
692,"2017-12-02"
935,"2017-13-02"
1129,"2017-14-02"
1495,"2017-15-02"
750,"2017-16-02"
613,"2017-17-02"
643,"2017-18-02"
476,"2017-19-02"
630,"2017-20-02"
772,"2017-21-02"
439,"2017-22-02"
359,"2017-23-02"
557,"2017-24-02"
574,"2017-25-02"
509,"2017-26-02"
450,"2017-27-02"
539,"2017-28-02"
521,"2017-01-03"
541,"2017-02-03"
840,"2017-03-03"
898,"2017-04-03"
684,"2017-05-03"
554,"2017-06-03"
621,"2017-07-03"
470,"2017-08-03"
653,"2017-09-03"
1247,"2017-10-03"
1383,"2017-11-03"
2093,"2017-12-03"
1525,"2017-13-03"
1522,"2017-14-03"
1472,"2017-15-03"
2312,"2017-16-03"
903,"2017-17-03"
210,"2017-18-03"
579,"2017-19-03"
968,"2017-20-03"
880,"2017-21-03"
1368,"2017-22-03"
1815,"2017-23-03"
1789,"2017-24-03"
2364,"2017-25-03"
2902,"2017-26-03"
2053,"2017-27-03"
2360,"2017-28-03"
1439,"2017-29-03"
2159,"2017-30-03"
2492,"2017-31-03"
1213,"2017-01-04"
2832,"2017-02-04"
1748,"2017-03-04"
1998,"2017-04-04"
1536,"2017-05-04"
1173,"2017-06-04"
1287,"2017-07-04"
1443,"2017-08-04"
4203,"2017-09-04"
1363,"2017-10-04"
1429,"2017-11-04"
1324,"2017-12-04"
954,"2017-13-04"
1183,"2017-14-04"
386,"2017-15-04"
504,"2017-16-04"
631,"2017-17-04"
877,"2017-18-04"
1142,"2017-19-04"
1384,"2017-20-04"
963,"2017-21-04"
692,"2017-22-04"
1260,"2017-23-04"
1592,"2017-24-04"
981,"2017-25-04"
1295,"2017-26-04"
1539,"2017-27-04"
1176,"2017-28-04"
1209,"2017-29-04"
3092,"2017-30-04"
237,"2017-01-05"
774,"2017-02-05"
1113,"2017-03-05"
1085,"2017-04-05"
1398,"2017-05-05"
2610,"2017-06-05"
1762,"2017-07-05"
1213,"2017-08-05"
1877,"2017-09-05"
2453,"2017-10-05"
1807,"2017-11-05"
1254,"2017-12-05"
1585,"2017-13-05"
1444,"2017-14-05"
2659,"2017-15-05"
2890,"2017-16-05"
3248,"2017-17-05"
1206,"2017-18-05"
653,"2017-19-05"
1767,"2017-20-05"
4064,"2017-21-05"
2736,"2017-22-05"
2481,"2017-23-05"
2247,"2017-24-05"
4741,"2017-25-05"
2875,"2017-26-05"
2808,"2017-27-05"
2642,"2017-28-05"
2497,"2017-29-05"
2204,"2017-30-05"
2634,"2017-31-05"
2857,"2017-01-06"
2064,"2017-02-06"
1595,"2017-03-06"
2214,"2017-04-06"
3776,"2017-05-06"
1136,"2017-06-06"
1205,"2017-07-06"
1975,"2017-08-06"
1452,"2017-09-06"
2782,"2017-10-06"
3379,"2017-11-06"
1970,"2017-12-06"
2183,"2017-13-06"
2843,"2017-14-06"
3172,"2017-15-06"
1644,"2017-16-06"
1893,"2017-17-06"
3973,"2017-18-06"
2918,"2017-19-06"
2899,"2017-20-06"
3037,"2017-21-06"
2173,"2017-22-06"
2294,"2017-23-06"
1848,"2017-24-06"
1816,"2017-25-06"
2434,"2017-26-06"
1736,"2017-27-06"
1290,"2017-28-06"
1501,"2017-29-06"
1533,"2017-30-06"
414,"2017-01-07"
1381,"2017-02-07"
2617,"2017-03-07"
2780,"2017-04-07"
3264,"2017-05-07"
2410,"2017-06-07"
2595,"2017-07-07"
2666,"2017-08-07"
3137,"2017-09-07"
1375,"2017-10-07"
2174,"2017-11-07"
798,"2017-12-07"
2616,"2017-13-07"
1604,"2017-14-07"
2317,"2017-15-07"
2011,"2017-16-07"
1868,"2017-17-07"
3141,"2017-18-07"
1830,"2017-19-07"
1318,"2017-20-07"
2741,"2017-21-07"
2291,"2017-22-07"
1866,"2017-23-07"
774,"2017-24-07"
476,"2017-25-07"
1680,"2017-26-07"
1626,"2017-27-07"
1709,"2017-28-07"
1696,"2017-29-07"
2574,"2017-30-07"
2416,"2017-31-07"
1273,"2017-01-08"
2157,"2017-02-08"
1490,"2017-03-08"
1969,"2017-04-08"
918,"2017-05-08"
3057,"2017-06-08"
3074,"2017-07-08"
1195,"2017-08-08"
2340,"2017-09-08"
446,"2017-10-08"
752,"2017-11-08"
519,"2017-12-08"
3124,"2017-13-08"
2948,"2017-14-08"
1376,"2017-15-08"
2474,"2017-16-08"
1515,"2017-17-08"
563,"2017-18-08"
1194,"2017-19-08"
1730,"2017-20-08"
2298,"2017-21-08"
2992,"2017-22-08"
3391,"2017-23-08"
2395,"2017-24-08"
2079,"2017-25-08"
2047,"2017-26-08"
3220,"2017-27-08"
2861,"2017-28-08"
3148,"2017-29-08"
1972,"2017-30-08"
1091,"2017-31-08"
1863,"2017-01-09"
1302,"2017-02-09"
3204,"2017-03-09"
2245,"2017-04-09"
1994,"2017-05-09"
1376,"2017-06-09"
1644,"2017-07-09"
857,"2017-08-09"
585,"2017-09-09"
2378,"2017-10-09"
1148,"2017-11-09"
1131,"2017-12-09"
808,"2017-13-09"
858,"2017-14-09"
1107,"2017-15-09"
949,"2017-16-09"
1387,"2017-17-09"
1103,"2017-18-09"
1148,"2017-19-09"
1424,"2017-20-09"
1987,"2017-21-09"
1836,"2017-22-09"
1590,"2017-23-09"
1902,"2017-24-09"
1696,"2017-25-09"
1905,"2017-26-09"
2301,"2017-27-09"
1482,"2017-28-09"
1804,"2017-29-09"
320,"2017-30-09"
1938,"2017-01-10"
1015,"2017-02-10"
1080,"2017-03-10"
1413,"2017-04-10"
911,"2017-05-10"
877,"2017-06-10"
491,"2017-07-10"
573,"2017-08-10"
1026,"2017-09-10"
1002,"2017-10-10"
1409,"2017-11-10"
1512,"2017-12-10"
1541,"2017-13-10"
2603,"2017-14-10"
4155,"2017-15-10"
2390,"2017-16-10"
2074,"2017-17-10"
2236,"2017-18-10"
1923,"2017-19-10"
965,"2017-20-10"
677,"2017-21-10"
520,"2017-22-10"
1012,"2017-23-10"
909,"2017-24-10"
1396,"2017-25-10"
1278,"2017-26-10"
851,"2017-27-10"
421,"2017-28-10"
528,"2017-29-10"
973,"2017-30-10"
681,"2017-31-10"
1537,"2017-01-11"
1032,"2017-02-11"
1113,"2017-03-11"
1133,"2017-04-11"
449,"2017-05-11"
1105,"2017-06-11"
1137,"2017-07-11"
889,"2017-08-11"
1098,"2017-09-11"
794,"2017-10-11"
324,"2017-11-11"
301,"2017-12-11"
1103,"2017-13-11"
1063,"2017-14-11"
1025,"2017-15-11"
1127,"2017-16-11"
1196,"2017-17-11"
455,"2017-18-11"
703,"2017-19-11"
625,"2017-20-11"
749,"2017-21-11"
1417,"2017-22-11"
1043,"2017-23-11"
577,"2017-24-11"
399,"2017-25-11"
453,"2017-26-11"
534,"2017-27-11"
963,"2017-28-11"
990,"2017-29-11"
658,"2017-30-11"
655,"2017-01-12"
409,"2017-02-12"
184,"2017-03-12"
681,"2017-04-12"
940,"2017-05-12"
1033,"2017-06-12"
857,"2017-07-12"
607,"2017-08-12"
249,"2017-09-12"
121,"2017-10-12"
513,"2017-11-12"
716,"2017-12-12"
659,"2017-13-12"
602,"2017-14-12"
689,"2017-15-12"
379,"2017-16-12"
308,"2017-17-12"
496,"2017-18-12"
621,"2017-19-12"
622,"2017-20-12"
590,"2017-21-12"
430,"2017-22-12"
367,"2017-23-12"
351,"2017-24-12"
352,"2017-25-12"
262,"2017-26-12"
390,"2017-27-12"
434,"2017-28-12"
402,"2017-29-12"
226,"2017-30-12"
461,"2017-31-12"
292,"2018-01-01"
536,"2018-02-01"
355,"2018-03-01"
446,"2018-04-01"
662,"2018-05-01"
605,"2018-06-01"
845,"2018-07-01"
813,"2018-08-01"
753,"2018-09-01"
681,"2018-10-01"
695,"2018-11-01"
637,"2018-12-01"
485,"2018-13-01"
709,"2018-14-01"
563,"2018-15-01"
494,"2018-16-01"
357,"2018-17-01"
342,"2018-18-01"
648,"2018-19-01"
259,"2018-20-01"
502,"2018-21-01"
586,"2018-22-01"
723,"2018-23-01"
875,"2018-24-01"
517,"2018-25-01"
749,"2018-26-01"
915,"2018-27-01"
507,"2018-28-01"
586,"2018-29-01"
881,"2018-30-01"
449,"2018-31-01"
721,"2018-01-02"
521,"2018-02-02"
418,"2018-03-02"
397,"2018-04-02"
879,"2018-05-02"
677,"2018-06-02"
578,"2018-07-02"
586,"2018-08-02"
520,"2018-09-02"
243,"2018-10-02"
279,"2018-11-02"
325,"2018-12-02"
754,"2018-13-02"
863,"2018-14-02"
326,"2018-15-02"
771,"2018-16-02"
488,"2018-17-02"
1039,"2018-18-02"
763,"2018-19-02"
895,"2018-20-02"
956,"2018-21-02"
863,"2018-22-02"
777,"2018-23-02"
529,"2018-24-02"
581,"2018-25-02"
562,"2018-26-02"
470,"2018-27-02"
464,"2018-28-02"
435,"2018-01-03"
407,"2018-02-03"
201,"2018-03-03"
598,"2018-04-03"
1202,"2018-05-03"
1250,"2018-06-03"
917,"2018-07-03"
725,"2018-08-03"
866,"2018-09-03"
736,"2018-10-03"
905,"2018-11-03"
919,"2018-12-03"
425,"2018-13-03"
1442,"2018-14-03"
1137,"2018-15-03"
624,"2018-16-03"
269,"2018-17-03"
302,"2018-18-03"
935,"2018-19-03"
741,"2018-20-03"
1406,"2018-21-03"
529,"2018-22-03"
847,"2018-23-03"
1181,"2018-24-03"
1821,"2018-25-03"
1171,"2018-26-03"
711,"2018-27-03"
426,"2018-28-03"
800,"2018-29-03"
1422,"2018-30-03"
1041,"2018-31-03"
155,"2018-01-04"
873,"2018-02-04"
965,"2018-03-04"
815,"2018-04-04"
785,"2018-05-04"
1621,"2018-06-04"
2579,"2018-07-04"
3651,"2018-08-04"
2093,"2018-09-04"
2339,"2018-10-04"
1090,"2018-11-04"
2091,"2018-12-04"
1478,"2018-13-04"
2322,"2018-14-04"
2858,"2018-15-04"
2176,"2018-16-04"
2818,"2018-17-04"
3467,"2018-18-04"
3332,"2018-19-04"
3256,"2018-20-04"
3252,"2018-21-04"
2621,"2018-22-04"
2008,"2018-23-04"
2083,"2018-24-04"
1530,"2018-25-04"
1583,"2018-26-04"
2122,"2018-27-04"
1558,"2018-28-04"
1707,"2018-29-04"
817,"2018-30-04"
1517,"2018-01-05"
2133,"2018-02-05"
2335,"2018-03-05"
2613,"2018-04-05"
3222,"2018-05-05"
4711,"2018-06-05"
3119,"2018-07-05"
3409,"2018-08-05"
3192,"2018-09-05"
1860,"2018-10-05"
2279,"2018-11-05"
2900,"2018-12-05"
501,"2018-13-05"
2349,"2018-14-05"
2910,"2018-15-05"
1615,"2018-16-05"
2191,"2018-17-05"
1964,"2018-18-05"
1709,"2018-19-05"
3590,"2018-20-05"
3524,"2018-21-05"
1478,"2018-22-05"
1792,"2018-23-05"
1750,"2018-24-05"
2462,"2018-25-05"
2973,"2018-26-05"
2504,"2018-27-05"
2796,"2018-28-05"
2174,"2018-29-05"
2840,"2018-30-05"
3160,"2018-31-05"
551,"2018-01-06"
1933,"2018-02-06"
3381,"2018-03-06"
3147,"2018-04-06"
2934,"2018-05-06"
3357,"2018-06-06"
2252,"2018-07-06"
1467,"2018-08-06"
2336,"2018-09-06"
2818,"2018-10-06"
2237,"2018-11-06"
1408,"2018-12-06"
2058,"2018-13-06"
2073,"2018-14-06"
2219,"2018-15-06"
2117,"2018-16-06"
2023,"2018-17-06"
2030,"2018-18-06"
2163,"2018-19-06"
3388,"2018-20-06"
1825,"2018-21-06"
1577,"2018-22-06"
1291,"2018-23-06"
2060,"2018-24-06"
1861,"2018-25-06"
2827,"2018-26-06"
3056,"2018-27-06"
3204,"2018-28-06"
3091,"2018-29-06"
2636,"2018-30-06"
3551,"2018-01-07"
3078,"2018-02-07"
3449,"2018-03-07"
2653,"2018-04-07"
2964,"2018-05-07"
2650,"2018-06-07"
2874,"2018-07-07"
3909,"2018-08-07"
2757,"2018-09-07"
1594,"2018-10-07"
2041,"2018-11-07"
2794,"2018-12-07"
3154,"2018-13-07"
3028,"2018-14-07"
3320,"2018-15-07"
2939,"2018-16-07"
2727,"2018-17-07"
3121,"2018-18-07"
2913,"2018-19-07"
2605,"2018-20-07"
2916,"2018-21-07"
3372,"2018-22-07"
2629,"2018-23-07"
2805,"2018-24-07"
2509,"2018-25-07"
2226,"2018-26-07"
2194,"2018-27-07"
1698,"2018-28-07"
2956,"2018-29-07"
2485,"2018-30-07"
2566,"2018-31-07"
2568,"2018-01-08"
2649,"2018-02-08"
2359,"2018-03-08"
2061,"2018-04-08"
3039,"2018-05-08"
2422,"2018-06-08"
2281,"2018-07-08"
1826,"2018-08-08"
1454,"2018-09-08"
2123,"2018-10-08"
2068,"2018-11-08"
3459,"2018-12-08"
1078,"2018-13-08"
1513,"2018-14-08"
2430,"2018-15-08"
3079,"2018-16-08"
1603,"2018-17-08"
2841,"2018-18-08"
3730,"2018-19-08"
1960,"2018-20-08"
2659,"2018-21-08"
3110,"2018-22-08"
2868,"2018-23-08"
1748,"2018-24-08"
1004,"2018-25-08"
2385,"2018-26-08"
1726,"2018-27-08"
2869,"2018-28-08"
1972,"2018-29-08"
1946,"2018-30-08"
2127,"2018-31-08"
2091,"2018-01-09"
2719,"2018-02-09"
1778,"2018-03-09"
2334,"2018-04-09"
