"count","day"
726,"2016-12-04"
707,"2016-13-04"
781,"2016-14-04"
631,"2016-15-04"
310,"2016-16-04"
415,"2016-17-04"
761,"2016-18-04"
761,"2016-19-04"
922,"2016-20-04"
1007,"2016-21-04"
717,"2016-22-04"
353,"2016-23-04"
225,"2016-24-04"
454,"2016-25-04"
468,"2016-26-04"
596,"2016-27-04"
558,"2016-28-04"
550,"2016-29-04"
238,"2016-30-04"
571,"2016-01-05"
933,"2016-02-05"
665,"2016-03-05"
854,"2016-04-05"
1131,"2016-05-05"
815,"2016-06-05"
884,"2016-07-05"
1087,"2016-08-05"
1118,"2016-09-05"
890,"2016-10-05"
1083,"2016-11-05"
964,"2016-12-05"
881,"2016-13-05"
334,"2016-14-05"
250,"2016-15-05"
409,"2016-16-05"
663,"2016-17-05"
778,"2016-18-05"
692,"2016-19-05"
688,"2016-20-05"
727,"2016-21-05"
446,"2016-22-05"
412,"2016-23-05"
607,"2016-24-05"
760,"2016-25-05"
979,"2016-26-05"
506,"2016-27-05"
493,"2016-28-05"
491,"2016-29-05"
402,"2016-30-05"
824,"2016-31-05"
366,"2016-01-06"
633,"2016-02-06"
508,"2016-03-06"
282,"2016-04-06"
689,"2016-05-06"
908,"2016-06-06"
920,"2016-07-06"
976,"2016-08-06"
980,"2016-09-06"
1043,"2016-10-06"
590,"2016-11-06"
476,"2016-12-06"
569,"2016-13-06"
683,"2016-14-06"
583,"2016-15-06"
659,"2016-16-06"
498,"2016-17-06"
338,"2016-18-06"
554,"2016-19-06"
706,"2016-20-06"
735,"2016-21-06"
984,"2016-22-06"
1186,"2016-23-06"
698,"2016-24-06"
105,"2016-25-06"
546,"2016-26-06"
619,"2016-27-06"
857,"2016-28-06"
951,"2016-29-06"
620,"2016-30-06"
687,"2016-01-07"
383,"2016-02-07"
642,"2016-03-07"
829,"2016-04-07"
776,"2016-05-07"
915,"2016-06-07"
948,"2016-07-07"
938,"2016-08-07"
689,"2016-09-07"
992,"2016-10-07"
803,"2016-11-07"
745,"2016-12-07"
594,"2016-13-07"
696,"2016-14-07"
723,"2016-15-07"
462,"2016-16-07"
629,"2016-17-07"
1081,"2016-18-07"
1096,"2016-19-07"
1050,"2016-20-07"
734,"2016-21-07"
737,"2016-22-07"
321,"2016-23-07"
874,"2016-24-07"
839,"2016-25-07"
911,"2016-26-07"
813,"2016-27-07"
370,"2016-28-07"
513,"2016-29-07"
517,"2016-30-07"
342,"2016-31-07"
805,"2016-01-08"
263,"2016-02-08"
259,"2016-03-08"
573,"2016-04-08"
523,"2016-05-08"
506,"2016-06-08"
1137,"2016-07-08"
604,"2016-08-08"
579,"2016-09-08"
469,"2016-10-08"
411,"2016-11-08"
484,"2016-12-08"
675,"2016-13-08"
720,"2016-14-08"
853,"2016-15-08"
972,"2016-16-08"
1005,"2016-17-08"
945,"2016-18-08"
808,"2016-19-08"
637,"2016-20-08"
316,"2016-21-08"
661,"2016-22-08"
1275,"2016-23-08"
1326,"2016-24-08"
1322,"2016-25-08"
1103,"2016-26-08"
691,"2016-27-08"
808,"2016-28-08"
854,"2016-29-08"
1007,"2016-30-08"
1100,"2016-31-08"
1003,"2016-01-09"
1054,"2016-02-09"
725,"2016-03-09"
336,"2016-04-09"
808,"2016-05-09"
1124,"2016-06-09"
1126,"2016-07-09"
1160,"2016-08-09"
880,"2016-09-09"
709,"2016-10-09"
755,"2016-11-09"
1019,"2016-12-09"
1200,"2016-13-09"
1081,"2016-14-09"
1014,"2016-15-09"
746,"2016-16-09"
614,"2016-17-09"
497,"2016-18-09"
802,"2016-19-09"
804,"2016-20-09"
930,"2016-21-09"
896,"2016-22-09"
834,"2016-23-09"
738,"2016-24-09"
827,"2016-25-09"
924,"2016-26-09"
949,"2016-27-09"
846,"2016-28-09"
916,"2016-29-09"
704,"2016-30-09"
383,"2016-01-10"
332,"2016-02-10"
420,"2016-03-10"
724,"2016-04-10"
826,"2016-05-10"
648,"2016-06-10"
593,"2016-07-10"
392,"2016-08-10"
552,"2016-09-10"
563,"2016-10-10"
567,"2016-11-10"
480,"2016-12-10"
552,"2016-13-10"
494,"2016-14-10"
243,"2016-15-10"
570,"2016-16-10"
613,"2016-17-10"
617,"2016-18-10"
428,"2016-19-10"
347,"2016-20-10"
461,"2016-21-10"
258,"2016-22-10"
346,"2016-23-10"
441,"2016-24-10"
552,"2016-25-10"
751,"2016-26-10"
651,"2016-27-10"
597,"2016-28-10"
357,"2016-29-10"
537,"2016-30-10"
713,"2016-31-10"
521,"2016-01-11"
560,"2016-02-11"
637,"2016-03-11"
534,"2016-04-11"
309,"2016-05-11"
367,"2016-06-11"
381,"2016-07-11"
529,"2016-08-11"
398,"2016-09-11"
424,"2016-10-11"
414,"2016-11-11"
252,"2016-12-11"
223,"2016-13-11"
560,"2016-14-11"
317,"2016-15-11"
309,"2016-16-11"
395,"2016-17-11"
381,"2016-18-11"
308,"2016-19-11"
190,"2016-20-11"
483,"2016-21-11"
528,"2016-22-11"
564,"2016-23-11"
575,"2016-24-11"
576,"2016-25-11"
256,"2016-26-11"
211,"2016-27-11"
519,"2016-28-11"
536,"2016-29-11"
499,"2016-30-11"
481,"2016-01-12"
398,"2016-02-12"
224,"2016-03-12"
259,"2016-04-12"
508,"2016-05-12"
504,"2016-06-12"
464,"2016-07-12"
489,"2016-08-12"
492,"2016-09-12"
296,"2016-10-12"
219,"2016-11-12"
545,"2016-12-12"
453,"2016-13-12"
486,"2016-14-12"
517,"2016-15-12"
491,"2016-16-12"
266,"2016-17-12"
192,"2016-18-12"
534,"2016-19-12"
527,"2016-20-12"
468,"2016-21-12"
257,"2016-22-12"
312,"2016-23-12"
117,"2016-24-12"
63,"2016-25-12"
97,"2016-26-12"
244,"2016-27-12"
220,"2016-28-12"
274,"2016-29-12"
250,"2016-30-12"
132,"2016-31-12"
116,"2017-01-01"
171,"2017-02-01"
228,"2017-03-01"
226,"2017-04-01"
348,"2017-05-01"
274,"2017-06-01"
85,"2017-07-01"
108,"2017-08-01"
452,"2017-09-01"
368,"2017-10-01"
369,"2017-11-01"
432,"2017-12-01"
283,"2017-13-01"
198,"2017-14-01"
183,"2017-15-01"
469,"2017-16-01"
405,"2017-17-01"
405,"2017-18-01"
419,"2017-19-01"
357,"2017-20-01"
223,"2017-21-01"
234,"2017-22-01"
421,"2017-23-01"
350,"2017-24-01"
444,"2017-25-01"
449,"2017-26-01"
396,"2017-27-01"
294,"2017-28-01"
193,"2017-29-01"
354,"2017-30-01"
438,"2017-31-01"
462,"2017-01-02"
486,"2017-02-02"
397,"2017-03-02"
194,"2017-04-02"
262,"2017-05-02"
537,"2017-06-02"
383,"2017-07-02"
521,"2017-08-02"
502,"2017-09-02"
386,"2017-10-02"
123,"2017-11-02"
306,"2017-12-02"
511,"2017-13-02"
567,"2017-14-02"
672,"2017-15-02"
463,"2017-16-02"
378,"2017-17-02"
312,"2017-18-02"
257,"2017-19-02"
468,"2017-20-02"
422,"2017-21-02"
345,"2017-22-02"
269,"2017-23-02"
325,"2017-24-02"
291,"2017-25-02"
265,"2017-26-02"
285,"2017-27-02"
361,"2017-28-02"
368,"2017-01-03"
385,"2017-02-03"
527,"2017-03-03"
363,"2017-04-03"
283,"2017-05-03"
345,"2017-06-03"
352,"2017-07-03"
334,"2017-08-03"
339,"2017-09-03"
590,"2017-10-03"
497,"2017-11-03"
532,"2017-12-03"
647,"2017-13-03"
708,"2017-14-03"
697,"2017-15-03"
813,"2017-16-03"
526,"2017-17-03"
129,"2017-18-03"
326,"2017-19-03"
590,"2017-20-03"
520,"2017-21-03"
637,"2017-22-03"
765,"2017-23-03"
691,"2017-24-03"
665,"2017-25-03"
796,"2017-26-03"
843,"2017-27-03"
918,"2017-28-03"
774,"2017-29-03"
861,"2017-30-03"
927,"2017-31-03"
539,"2017-01-04"
1038,"2017-02-04"
841,"2017-03-04"
882,"2017-04-04"
738,"2017-05-04"
647,"2017-06-04"
632,"2017-07-04"
489,"2017-08-04"
1029,"2017-09-04"
639,"2017-10-04"
587,"2017-11-04"
614,"2017-12-04"
445,"2017-13-04"
304,"2017-14-04"
203,"2017-15-04"
176,"2017-16-04"
222,"2017-17-04"
507,"2017-18-04"
629,"2017-19-04"
658,"2017-20-04"
517,"2017-21-04"
331,"2017-22-04"
446,"2017-23-04"
821,"2017-24-04"
644,"2017-25-04"
696,"2017-26-04"
735,"2017-27-04"
685,"2017-28-04"
434,"2017-29-04"
844,"2017-30-04"
145,"2017-01-05"
471,"2017-02-05"
648,"2017-03-05"
616,"2017-04-05"
717,"2017-05-05"
867,"2017-06-05"
673,"2017-07-05"
477,"2017-08-05"
848,"2017-09-05"
1003,"2017-10-05"
889,"2017-11-05"
622,"2017-12-05"
671,"2017-13-05"
461,"2017-14-05"
1050,"2017-15-05"
1187,"2017-16-05"
1252,"2017-17-05"
696,"2017-18-05"
401,"2017-19-05"
545,"2017-20-05"
977,"2017-21-05"
1106,"2017-22-05"
1152,"2017-23-05"
972,"2017-24-05"
1136,"2017-25-05"
904,"2017-26-05"
871,"2017-27-05"
882,"2017-28-05"
1190,"2017-29-05"
979,"2017-30-05"
1120,"2017-31-05"
1204,"2017-01-06"
930,"2017-02-06"
544,"2017-03-06"
565,"2017-04-06"
906,"2017-05-06"
643,"2017-06-06"
694,"2017-07-06"
886,"2017-08-06"
678,"2017-09-06"
861,"2017-10-06"
1116,"2017-11-06"
967,"2017-12-06"
1068,"2017-13-06"
1237,"2017-14-06"
742,"2017-15-06"
755,"2017-16-06"
575,"2017-17-06"
949,"2017-18-06"
1287,"2017-19-06"
1300,"2017-20-06"
1337,"2017-21-06"
1043,"2017-22-06"
1006,"2017-23-06"
680,"2017-24-06"
615,"2017-25-06"
1022,"2017-26-06"
967,"2017-27-06"
690,"2017-28-06"
781,"2017-29-06"
837,"2017-30-06"
206,"2017-01-07"
559,"2017-02-07"
1032,"2017-03-07"
1189,"2017-04-07"
1273,"2017-05-07"
984,"2017-06-07"
1049,"2017-07-07"
896,"2017-08-07"
889,"2017-09-07"
747,"2017-10-07"
1006,"2017-11-07"
441,"2017-12-07"
1088,"2017-13-07"
741,"2017-14-07"
613,"2017-15-07"
502,"2017-16-07"
773,"2017-17-07"
1189,"2017-18-07"
842,"2017-19-07"
678,"2017-20-07"
958,"2017-21-07"
602,"2017-22-07"
549,"2017-23-07"
374,"2017-24-07"
300,"2017-25-07"
680,"2017-26-07"
709,"2017-27-07"
668,"2017-28-07"
529,"2017-29-07"
702,"2017-30-07"
777,"2017-31-07"
554,"2017-01-08"
718,"2017-02-08"
573,"2017-03-08"
658,"2017-04-08"
256,"2017-05-08"
774,"2017-06-08"
909,"2017-07-08"
549,"2017-08-08"
744,"2017-09-08"
234,"2017-10-08"
382,"2017-11-08"
222,"2017-12-08"
636,"2017-13-08"
803,"2017-14-08"
522,"2017-15-08"
756,"2017-16-08"
595,"2017-17-08"
276,"2017-18-08"
415,"2017-19-08"
443,"2017-20-08"
740,"2017-21-08"
971,"2017-22-08"
1029,"2017-23-08"
814,"2017-24-08"
716,"2017-25-08"
571,"2017-26-08"
814,"2017-27-08"
1076,"2017-28-08"
1298,"2017-29-08"
801,"2017-30-08"
533,"2017-31-08"
791,"2017-01-09"
451,"2017-02-09"
935,"2017-03-09"
854,"2017-04-09"
857,"2017-05-09"
627,"2017-06-09"
749,"2017-07-09"
522,"2017-08-09"
277,"2017-09-09"
670,"2017-10-09"
579,"2017-11-09"
644,"2017-12-09"
511,"2017-13-09"
487,"2017-14-09"
572,"2017-15-09"
475,"2017-16-09"
413,"2017-17-09"
526,"2017-18-09"
656,"2017-19-09"
649,"2017-20-09"
953,"2017-21-09"
692,"2017-22-09"
543,"2017-23-09"
610,"2017-24-09"
727,"2017-25-09"
829,"2017-26-09"
833,"2017-27-09"
715,"2017-28-09"
725,"2017-29-09"
120,"2017-30-09"
521,"2017-01-10"
527,"2017-02-10"
434,"2017-03-10"
683,"2017-04-10"
542,"2017-05-10"
459,"2017-06-10"
276,"2017-07-10"
288,"2017-08-10"
647,"2017-09-10"
642,"2017-10-10"
758,"2017-11-10"
777,"2017-12-10"
771,"2017-13-10"
749,"2017-14-10"
841,"2017-15-10"
983,"2017-16-10"
906,"2017-17-10"
912,"2017-18-10"
899,"2017-19-10"
562,"2017-20-10"
375,"2017-21-10"
256,"2017-22-10"
569,"2017-23-10"
546,"2017-24-10"
656,"2017-25-10"
652,"2017-26-10"
590,"2017-27-10"
228,"2017-28-10"
221,"2017-29-10"
463,"2017-30-10"
274,"2017-31-10"
504,"2017-01-11"
562,"2017-02-11"
522,"2017-03-11"
460,"2017-04-11"
299,"2017-05-11"
685,"2017-06-11"
659,"2017-07-11"
587,"2017-08-11"
692,"2017-09-11"
551,"2017-10-11"
214,"2017-11-11"
176,"2017-12-11"
641,"2017-13-11"
631,"2017-14-11"
553,"2017-15-11"
685,"2017-16-11"
607,"2017-17-11"
272,"2017-18-11"
228,"2017-19-11"
427,"2017-20-11"
471,"2017-21-11"
666,"2017-22-11"
627,"2017-23-11"
389,"2017-24-11"
280,"2017-25-11"
215,"2017-26-11"
385,"2017-27-11"
570,"2017-28-11"
563,"2017-29-11"
452,"2017-30-11"
487,"2017-01-12"
249,"2017-02-12"
96,"2017-03-12"
475,"2017-04-12"
552,"2017-05-12"
554,"2017-06-12"
520,"2017-07-12"
420,"2017-08-12"
164,"2017-09-12"
69,"2017-10-12"
370,"2017-11-12"
470,"2017-12-12"
398,"2017-13-12"
390,"2017-14-12"
444,"2017-15-12"
236,"2017-16-12"
189,"2017-17-12"
400,"2017-18-12"
437,"2017-19-12"
391,"2017-20-12"
408,"2017-21-12"
318,"2017-22-12"
174,"2017-23-12"
128,"2017-24-12"
118,"2017-25-12"
116,"2017-26-12"
214,"2017-27-12"
231,"2017-28-12"
232,"2017-29-12"
156,"2017-30-12"
170,"2017-31-12"
92,"2018-01-01"
329,"2018-02-01"
244,"2018-03-01"
318,"2018-04-01"
463,"2018-05-01"
321,"2018-06-01"
277,"2018-07-01"
594,"2018-08-01"
598,"2018-09-01"
574,"2018-10-01"
574,"2018-11-01"
555,"2018-12-01"
294,"2018-13-01"
324,"2018-14-01"
512,"2018-15-01"
457,"2018-16-01"
362,"2018-17-01"
305,"2018-18-01"
513,"2018-19-01"
169,"2018-20-01"
215,"2018-21-01"
466,"2018-22-01"
537,"2018-23-01"
553,"2018-24-01"
462,"2018-25-01"
574,"2018-26-01"
428,"2018-27-01"
260,"2018-28-01"
550,"2018-29-01"
640,"2018-30-01"
462,"2018-31-01"
470,"2018-01-02"
453,"2018-02-02"
267,"2018-03-02"
241,"2018-04-02"
567,"2018-05-02"
465,"2018-06-02"
410,"2018-07-02"
332,"2018-08-02"
331,"2018-09-02"
219,"2018-10-02"
159,"2018-11-02"
222,"2018-12-02"
394,"2018-13-02"
481,"2018-14-02"
214,"2018-15-02"
511,"2018-16-02"
298,"2018-17-02"
373,"2018-18-02"
480,"2018-19-02"
522,"2018-20-02"
540,"2018-21-02"
478,"2018-22-02"
550,"2018-23-02"
293,"2018-24-02"
284,"2018-25-02"
453,"2018-26-02"
379,"2018-27-02"
363,"2018-28-02"
344,"2018-01-03"
356,"2018-02-03"
105,"2018-03-03"
255,"2018-04-03"
585,"2018-05-03"
630,"2018-06-03"
533,"2018-07-03"
483,"2018-08-03"
480,"2018-09-03"
400,"2018-10-03"
377,"2018-11-03"
560,"2018-12-03"
351,"2018-13-03"
685,"2018-14-03"
581,"2018-15-03"
446,"2018-16-03"
160,"2018-17-03"
174,"2018-18-03"
552,"2018-19-03"
498,"2018-20-03"
759,"2018-21-03"
386,"2018-22-03"
501,"2018-23-03"
441,"2018-24-03"
716,"2018-25-03"
585,"2018-26-03"
423,"2018-27-03"
314,"2018-28-03"
433,"2018-29-03"
407,"2018-30-03"
405,"2018-31-03"
82,"2018-01-04"
271,"2018-02-04"
476,"2018-03-04"
451,"2018-04-04"
429,"2018-05-04"
748,"2018-06-04"
782,"2018-07-04"
1034,"2018-08-04"
1016,"2018-09-04"
1153,"2018-10-04"
619,"2018-11-04"
957,"2018-12-04"
821,"2018-13-04"
874,"2018-14-04"
820,"2018-15-04"
971,"2018-16-04"
1285,"2018-17-04"
1429,"2018-18-04"
1371,"2018-19-04"
1335,"2018-20-04"
1008,"2018-21-04"
820,"2018-22-04"
1013,"2018-23-04"
1076,"2018-24-04"
837,"2018-25-04"
788,"2018-26-04"
985,"2018-27-04"
588,"2018-28-04"
597,"2018-29-04"
501,"2018-30-04"
763,"2018-01-05"
1034,"2018-02-05"
1013,"2018-03-05"
1172,"2018-04-05"
961,"2018-05-05"
1329,"2018-06-05"
1323,"2018-07-05"
1449,"2018-08-05"
1369,"2018-09-05"
522,"2018-10-05"
880,"2018-11-05"
940,"2018-12-05"
133,"2018-13-05"
1020,"2018-14-05"
1174,"2018-15-05"
815,"2018-16-05"
1056,"2018-17-05"
876,"2018-18-05"
557,"2018-19-05"
774,"2018-20-05"
865,"2018-21-05"
668,"2018-22-05"
822,"2018-23-05"
717,"2018-24-05"
961,"2018-25-05"
916,"2018-26-05"
733,"2018-27-05"
1231,"2018-28-05"
949,"2018-29-05"
1170,"2018-30-05"
928,"2018-31-05"
279,"2018-01-06"
727,"2018-02-06"
1118,"2018-03-06"
1291,"2018-04-06"
1311,"2018-05-06"
1398,"2018-06-06"
1049,"2018-07-06"
769,"2018-08-06"
953,"2018-09-06"
964,"2018-10-06"
1083,"2018-11-06"
846,"2018-12-06"
1049,"2018-13-06"
940,"2018-14-06"
1008,"2018-15-06"
628,"2018-16-06"
689,"2018-17-06"
1007,"2018-18-06"
1043,"2018-19-06"
1295,"2018-20-06"
927,"2018-21-06"
845,"2018-22-06"
567,"2018-23-06"
623,"2018-24-06"
959,"2018-25-06"
1114,"2018-26-06"
1298,"2018-27-06"
1281,"2018-28-06"
1219,"2018-29-06"
967,"2018-30-06"
1219,"2018-01-07"
1330,"2018-02-07"
1416,"2018-03-07"
1047,"2018-04-07"
1144,"2018-05-07"
1108,"2018-06-07"
928,"2018-07-07"
1072,"2018-08-07"
1188,"2018-09-07"
858,"2018-10-07"
966,"2018-11-07"
1136,"2018-12-07"
1347,"2018-13-07"
856,"2018-14-07"
1015,"2018-15-07"
1174,"2018-16-07"
1126,"2018-17-07"
1237,"2018-18-07"
1171,"2018-19-07"
967,"2018-20-07"
689,"2018-21-07"
899,"2018-22-07"
980,"2018-23-07"
1139,"2018-24-07"
1047,"2018-25-07"
1014,"2018-26-07"
1004,"2018-27-07"
564,"2018-28-07"
773,"2018-29-07"
938,"2018-30-07"
1021,"2018-31-07"
948,"2018-01-08"
1013,"2018-02-08"
894,"2018-03-08"
597,"2018-04-08"
946,"2018-05-08"
910,"2018-06-08"
1077,"2018-07-08"
751,"2018-08-08"
618,"2018-09-08"
746,"2018-10-08"
619,"2018-11-08"
814,"2018-12-08"
513,"2018-13-08"
721,"2018-14-08"
871,"2018-15-08"
1005,"2018-16-08"
670,"2018-17-08"
705,"2018-18-08"
858,"2018-19-08"
822,"2018-20-08"
933,"2018-21-08"
1086,"2018-22-08"
1048,"2018-23-08"
746,"2018-24-08"
341,"2018-25-08"
772,"2018-26-08"
777,"2018-27-08"
1117,"2018-28-08"
856,"2018-29-08"
988,"2018-30-08"
962,"2018-31-08"
686,"2018-01-09"
1182,"2018-02-09"
948,"2018-03-09"
1070,"2018-04-09"
1079,"2018-05-09"
611,"2018-06-09"
849,"2018-07-09"
716,"2018-08-09"
825,"2018-09-09"
1048,"2018-10-09"
1246,"2018-11-09"
1139,"2018-12-09"
726,"2018-13-09"
940,"2018-14-09"
654,"2018-15-09"
793,"2018-16-09"
1162,"2018-17-09"
1242,"2018-18-09"
1176,"2018-19-09"
1073,"2018-20-09"
715,"2018-21-09"
450,"2018-22-09"
93,"2018-23-09"
839,"2018-24-09"
922,"2018-25-09"
968,"2018-26-09"
1011,"2018-27-09"
735,"2018-28-09"
691,"2018-29-09"
769,"2018-30-09"
773,"2018-01-10"
643,"2018-02-10"
535,"2018-03-10"
808,"2018-04-10"
890,"2018-05-10"
824,"2018-06-10"
612,"2018-07-10"
994,"2018-08-10"
1005,"2018-09-10"
1072,"2018-10-10"
1016,"2018-11-10"
969,"2018-12-10"
855,"2018-13-10"
1064,"2018-14-10"
941,"2018-15-10"
947,"2018-16-10"
902,"2018-17-10"
752,"2018-18-10"
694,"2018-19-10"
551,"2018-20-10"
589,"2018-21-10"
699,"2018-22-10"
700,"2018-23-10"
629,"2018-24-10"
672,"2018-25-10"
669,"2018-26-10"
344,"2018-27-10"
395,"2018-28-10"
740,"2018-29-10"
552,"2018-30-10"
716,"2018-31-10"
300,"2018-01-11"
641,"2018-02-11"
466,"2018-03-11"
