"count","day"
1931,"2019-05-02"
2230,"2019-06-02"
2421,"2019-07-02"
2457,"2019-08-02"
1323,"2019-09-02"
558,"2019-10-02"
2251,"2019-11-02"
2472,"2019-12-02"
2612,"2019-13-02"
2642,"2019-14-02"
2721,"2019-15-02"
2092,"2019-16-02"
1873,"2019-17-02"
3016,"2019-18-02"
2722,"2019-19-02"
2977,"2019-20-02"
2776,"2019-21-02"
2405,"2019-22-02"
1840,"2019-23-02"
1822,"2019-24-02"
2957,"2019-25-02"
3162,"2019-26-02"
3480,"2019-27-02"
2025,"2019-28-02"
1176,"2019-01-03"
958,"2019-02-03"
806,"2019-03-03"
762,"2019-04-03"
1520,"2019-05-03"
2477,"2019-06-03"
2380,"2019-07-03"
2070,"2019-08-03"
1084,"2019-09-03"
317,"2019-10-03"
1470,"2019-11-03"
2416,"2019-12-03"
1831,"2019-13-03"
1599,"2019-14-03"
1647,"2019-15-03"
894,"2019-16-03"
1020,"2019-17-03"
2517,"2019-18-03"
2824,"2019-19-03"
2811,"2019-20-03"
3063,"2019-21-03"
3233,"2019-22-03"
1396,"2019-23-03"
1630,"2019-24-03"
2502,"2019-25-03"
2831,"2019-26-03"
2814,"2019-27-03"
2953,"2019-28-03"
3107,"2019-29-03"
2834,"2019-30-03"
2321,"2019-31-03"
3175,"2019-01-04"
1545,"2019-02-04"
975,"2019-03-04"
1037,"2019-04-04"
1063,"2019-05-04"
849,"2019-06-04"
999,"2019-07-04"
1453,"2019-08-04"
1351,"2019-09-04"
1514,"2019-10-04"
1376,"2019-11-04"
1870,"2019-12-04"
1359,"2019-13-04"
1590,"2019-14-04"
3246,"2019-15-04"
2923,"2019-16-04"
2433,"2019-17-04"
3112,"2019-18-04"
1934,"2019-19-04"
1658,"2019-20-04"
1377,"2019-21-04"
2044,"2019-22-04"
3103,"2019-23-04"
2888,"2019-24-04"
3014,"2019-25-04"
2564,"2019-26-04"
996,"2019-27-04"
1451,"2019-28-04"
2740,"2019-29-04"
3280,"2019-30-04"
2340,"2019-01-05"
3218,"2019-02-05"
2365,"2019-03-05"
935,"2019-04-05"
793,"2019-05-05"
2742,"2019-06-05"
3087,"2019-07-05"
2113,"2019-08-05"
2561,"2019-09-05"
1920,"2019-10-05"
1036,"2019-11-05"
1812,"2019-12-05"
3415,"2019-13-05"
3594,"2019-14-05"
3366,"2019-15-05"
2919,"2019-16-05"
2453,"2019-17-05"
1878,"2019-18-05"
1746,"2019-19-05"
2779,"2019-20-05"
1564,"2019-21-05"
2857,"2019-22-05"
3393,"2019-23-05"
3129,"2019-24-05"
1898,"2019-25-05"
2168,"2019-26-05"
2471,"2019-27-05"
2626,"2019-28-05"
3294,"2019-29-05"
1556,"2019-30-05"
2111,"2019-31-05"
2429,"2019-01-06"
3050,"2019-02-06"
3377,"2019-03-06"
4643,"2019-04-06"
4420,"2019-05-06"
3710,"2019-06-06"
3068,"2019-07-06"
1151,"2019-08-06"
2171,"2019-09-06"
1669,"2019-10-06"
1978,"2019-11-06"
2297,"2019-12-06"
2561,"2019-13-06"
2762,"2019-14-06"
2191,"2019-15-06"
2676,"2019-16-06"
3671,"2019-17-06"
4026,"2019-18-06"
3114,"2019-19-06"
1263,"2019-20-06"
2292,"2019-21-06"
1855,"2019-22-06"
1847,"2019-23-06"
3337,"2019-24-06"
3541,"2019-25-06"
3744,"2019-26-06"
3129,"2019-27-06"
2903,"2019-28-06"
2145,"2019-29-06"
2069,"2019-30-06"
2553,"2019-01-07"
4873,"2019-02-07"
5096,"2019-03-07"
5389,"2019-04-07"
4872,"2019-05-07"
3412,"2019-06-07"
3573,"2019-07-07"
4525,"2019-08-07"
4817,"2019-09-07"
4963,"2019-10-07"
4201,"2019-11-07"
3792,"2019-12-07"
1941,"2019-13-07"
2080,"2019-14-07"
3661,"2019-15-07"
4010,"2019-16-07"
4226,"2019-17-07"
4636,"2019-18-07"
3866,"2019-19-07"
2028,"2019-20-07"
2617,"2019-21-07"
4517,"2019-22-07"
4776,"2019-23-07"
4333,"2019-24-07"
3664,"2019-25-07"
3197,"2019-26-07"
1482,"2019-27-07"
821,"2019-28-07"
3847,"2019-29-07"
3931,"2019-30-07"
3904,"2019-31-07"
4060,"2019-01-08"
3037,"2019-02-08"
1937,"2019-03-08"
3047,"2019-04-08"
3251,"2019-05-08"
3328,"2019-06-08"
3191,"2019-07-08"
3550,"2019-08-08"
2177,"2019-09-08"
1915,"2019-10-08"
2052,"2019-11-08"
2790,"2019-12-08"
3183,"2019-13-08"
3653,"2019-14-08"
2673,"2019-15-08"
3189,"2019-16-08"
1552,"2019-17-08"
1006,"2019-18-08"
3725,"2019-19-08"
3981,"2019-20-08"
4102,"2019-21-08"
4440,"2019-22-08"
4272,"2019-23-08"
2853,"2019-24-08"
2949,"2019-25-08"
4624,"2019-26-08"
4774,"2019-27-08"
4808,"2019-28-08"
4707,"2019-29-08"
4934,"2019-30-08"
3094,"2019-31-08"
2519,"2019-01-09"
4830,"2019-02-09"
4834,"2019-03-09"
4437,"2019-04-09"
4428,"2019-05-09"
4424,"2019-06-09"
1725,"2019-07-09"
1457,"2019-08-09"
4353,"2019-09-09"
4852,"2019-10-09"
3977,"2019-11-09"
4488,"2019-12-09"
3702,"2019-13-09"
2923,"2019-14-09"
3030,"2019-15-09"
4080,"2019-16-09"
4445,"2019-17-09"
4401,"2019-18-09"
4498,"2019-19-09"
4402,"2019-20-09"
3043,"2019-21-09"
2750,"2019-22-09"
3472,"2019-23-09"
4030,"2019-24-09"
3957,"2019-25-09"
3241,"2019-26-09"
3850,"2019-27-09"
2176,"2019-28-09"
1534,"2019-29-09"
3793,"2019-30-09"
3432,"2019-01-10"
3751,"2019-02-10"
1424,"2019-03-10"
1078,"2019-04-10"
859,"2019-05-10"
271,"2019-06-10"
2106,"2019-07-10"
1546,"2019-08-10"
2592,"2019-09-10"
3036,"2019-10-10"
2841,"2019-11-10"
1924,"2019-12-10"
2462,"2019-13-10"
3339,"2019-14-10"
2754,"2019-15-10"
1802,"2019-16-10"
1404,"2019-17-10"
1123,"2019-18-10"
521,"2019-19-10"
301,"2019-20-10"
1422,"2019-21-10"
1492,"2019-22-10"
1537,"2019-23-10"
2116,"2019-24-10"
2248,"2019-25-10"
1828,"2019-26-10"
944,"2019-27-10"
3071,"2019-28-10"
3397,"2019-29-10"
3331,"2019-30-10"
3409,"2019-31-10"
677,"2019-01-11"
1056,"2019-02-11"
1146,"2019-03-11"
3055,"2019-04-11"
3133,"2019-05-11"
2366,"2019-06-11"
2879,"2019-07-11"
3067,"2019-08-11"
1490,"2019-09-11"
1448,"2019-10-11"
2781,"2019-11-11"
2753,"2019-12-11"
2986,"2019-13-11"
3240,"2019-14-11"
2892,"2019-15-11"
1615,"2019-16-11"
1059,"2019-17-11"
1956,"2019-18-11"
2766,"2019-19-11"
3139,"2019-20-11"
3128,"2019-21-11"
2632,"2019-22-11"
1652,"2019-23-11"
1586,"2019-24-11"
3436,"2019-25-11"
3569,"2019-26-11"
3284,"2019-27-11"
2779,"2019-28-11"
2919,"2019-29-11"
1852,"2019-30-11"
1093,"2019-01-12"
3008,"2019-02-12"
3346,"2019-03-12"
3370,"2019-04-12"
3328,"2019-05-12"
2333,"2019-06-12"
1460,"2019-07-12"
948,"2019-08-12"
2773,"2019-09-12"
3524,"2019-10-12"
2291,"2019-11-12"
3288,"2019-12-12"
1973,"2019-13-12"
1108,"2019-14-12"
1203,"2019-15-12"
2876,"2019-16-12"
3513,"2019-17-12"
3624,"2019-18-12"
3559,"2019-19-12"
2496,"2019-20-12"
1513,"2019-21-12"
787,"2019-22-12"
1191,"2019-23-12"
434,"2019-24-12"
310,"2019-25-12"
409,"2019-26-12"
968,"2019-27-12"
811,"2019-28-12"
738,"2019-29-12"
1251,"2019-30-12"
830,"2019-31-12"
590,"2020-01-01"
1372,"2020-02-01"
1274,"2020-03-01"
1104,"2020-04-01"
1003,"2020-05-01"
2936,"2020-06-01"
3502,"2020-07-01"
3157,"2020-08-01"
2575,"2020-09-01"
2322,"2020-10-01"
1796,"2020-11-01"
1261,"2020-12-01"
3629,"2020-13-01"
3503,"2020-14-01"
3612,"2020-15-01"
3914,"2020-16-01"
2973,"2020-17-01"
1649,"2020-18-01"
1167,"2020-19-01"
3365,"2020-20-01"
3424,"2020-21-01"
3079,"2020-22-01"
3132,"2020-23-01"
2965,"2020-24-01"
1547,"2020-25-01"
1487,"2020-26-01"
2735,"2020-27-01"
2794,"2020-28-01"
3069,"2020-29-01"
3320,"2020-30-01"
3062,"2020-31-01"
1141,"2020-01-02"
1051,"2020-02-02"
3102,"2020-03-02"
2726,"2020-04-02"
3524,"2020-05-02"
3362,"2020-06-02"
3222,"2020-07-02"
1452,"2020-08-02"
731,"2020-09-02"
1006,"2020-10-02"
2315,"2020-11-02"
2971,"2020-12-02"
2631,"2020-13-02"
2816,"2020-14-02"
1872,"2020-15-02"
1347,"2020-16-02"
3282,"2020-17-02"
3328,"2020-18-02"
3134,"2020-19-02"
2310,"2020-20-02"
1798,"2020-21-02"
1102,"2020-22-02"
543,"2020-23-02"
946,"2020-24-02"
1937,"2020-25-02"
1838,"2020-26-02"
2121,"2020-27-02"
2429,"2020-28-02"
1225,"2020-29-02"
1153,"2020-01-03"
2675,"2020-02-03"
3052,"2020-03-03"
3148,"2020-04-03"
2366,"2020-05-03"
2035,"2020-06-03"
1401,"2020-07-03"
1136,"2020-08-03"
3121,"2020-09-03"
2494,"2020-10-03"
2261,"2020-11-03"
3100,"2020-12-03"
2630,"2020-13-03"
1683,"2020-14-03"
2009,"2020-15-03"
3165,"2020-16-03"
3090,"2020-17-03"
2799,"2020-18-03"
2418,"2020-19-03"
1817,"2020-20-03"
1379,"2020-21-03"
1314,"2020-22-03"
1833,"2020-23-03"
2026,"2020-24-03"
2182,"2020-25-03"
2341,"2020-26-03"
2587,"2020-27-03"
2364,"2020-28-03"
569,"2020-29-03"
1979,"2020-30-03"
2282,"2020-31-03"
2406,"2020-01-04"
2279,"2020-02-04"
1836,"2020-03-04"
2340,"2020-04-04"
2519,"2020-05-04"
3059,"2020-06-04"
3058,"2020-07-04"
3334,"2020-08-04"
3183,"2020-09-04"
3153,"2020-10-04"
3015,"2020-11-04"
2830,"2020-12-04"
1359,"2020-13-04"
2192,"2020-14-04"
3018,"2020-15-04"
3513,"2020-16-04"
3741,"2020-17-04"
2047,"2020-18-04"
2161,"2020-19-04"
3416,"2020-20-04"
3470,"2020-21-04"
3524,"2020-22-04"
3871,"2020-23-04"
3610,"2020-24-04"
2861,"2020-25-04"
3616,"2020-26-04"
3774,"2020-27-04"
2457,"2020-28-04"
2574,"2020-29-04"
2311,"2020-30-04"
1712,"2020-01-05"
1235,"2020-02-05"
2715,"2020-03-05"
2844,"2020-04-05"
3784,"2020-05-05"
3950,"2020-06-05"
4096,"2020-07-05"
4074,"2020-08-05"
3352,"2020-09-05"
1673,"2020-10-05"
2665,"2020-11-05"
3397,"2020-12-05"
3320,"2020-13-05"
3855,"2020-14-05"
4116,"2020-15-05"
3059,"2020-16-05"
3479,"2020-17-05"
4154,"2020-18-05"
4553,"2020-19-05"
4407,"2020-20-05"
4138,"2020-21-05"
3024,"2020-22-05"
2246,"2020-23-05"
2159,"2020-24-05"
3745,"2020-25-05"
4849,"2020-26-05"
5083,"2020-27-05"
5066,"2020-28-05"
4728,"2020-29-05"
3082,"2020-30-05"
3136,"2020-31-05"
3530,"2020-01-06"
4535,"2020-02-06"
4504,"2020-03-06"
2714,"2020-04-06"
2487,"2020-05-06"
2272,"2020-06-06"
2616,"2020-07-06"
3943,"2020-08-06"
4310,"2020-09-06"
4030,"2020-10-06"
2687,"2020-11-06"
4474,"2020-12-06"
3109,"2020-13-06"
2004,"2020-14-06"
4144,"2020-15-06"
3425,"2020-16-06"
3959,"2020-17-06"
4337,"2020-18-06"
4672,"2020-19-06"
3646,"2020-20-06"
3678,"2020-21-06"
4659,"2020-22-06"
5671,"2020-23-06"
5668,"2020-24-06"
5473,"2020-25-06"
4894,"2020-26-06"
2977,"2020-27-06"
2646,"2020-28-06"
3277,"2020-29-06"
4157,"2020-30-06"
2874,"2020-01-07"
3609,"2020-02-07"
3978,"2020-03-07"
2791,"2020-04-07"
3037,"2020-05-07"
3366,"2020-06-07"
4150,"2020-07-07"
1944,"2020-08-07"
3513,"2020-09-07"
3290,"2020-10-07"
2911,"2020-11-07"
3234,"2020-12-07"
4424,"2020-13-07"
3277,"2020-14-07"
3765,"2020-15-07"
2554,"2020-16-07"
3422,"2020-17-07"
3245,"2020-18-07"
3186,"2020-19-07"
3498,"2020-20-07"
4424,"2020-21-07"
4270,"2020-22-07"
4404,"2020-23-07"
3617,"2020-24-07"
2447,"2020-25-07"
2331,"2020-26-07"
3480,"2020-27-07"
3946,"2020-28-07"
4602,"2020-29-07"
4343,"2020-30-07"
3746,"2020-31-07"
2450,"2020-01-08"
3000,"2020-02-08"
3778,"2020-03-08"
4715,"2020-04-08"
4986,"2020-05-08"
4572,"2020-06-08"
4350,"2020-07-08"
2897,"2020-08-08"
2587,"2020-09-08"
4372,"2020-10-08"
4411,"2020-11-08"
3912,"2020-12-08"
4217,"2020-13-08"
4392,"2020-14-08"
2857,"2020-15-08"
2962,"2020-16-08"
4345,"2020-17-08"
4575,"2020-18-08"
5654,"2020-19-08"
5427,"2020-20-08"
4614,"2020-21-08"
3180,"2020-22-08"
2584,"2020-23-08"
4580,"2020-24-08"
4637,"2020-25-08"
3450,"2020-26-08"
5002,"2020-27-08"
4160,"2020-28-08"
2765,"2020-29-08"
2393,"2020-30-08"
4501,"2020-31-08"
4750,"2020-01-09"
5332,"2020-02-09"
3842,"2020-03-09"
3947,"2020-04-09"
2449,"2020-05-09"
3012,"2020-06-09"
4618,"2020-07-09"
4741,"2020-08-09"
4787,"2020-09-09"
5266,"2020-10-09"
4921,"2020-11-09"
3230,"2020-12-09"
3316,"2020-13-09"
5059,"2020-14-09"
5538,"2020-15-09"
4815,"2020-16-09"
4787,"2020-17-09"
4459,"2020-18-09"
3236,"2020-19-09"
3121,"2020-20-09"
4718,"2020-21-09"
5055,"2020-22-09"
4697,"2020-23-09"
4318,"2020-24-09"
3399,"2020-25-09"
923,"2020-26-09"
1373,"2020-27-09"
3287,"2020-28-09"
3337,"2020-29-09"
4037,"2020-30-09"
3420,"2020-01-10"
1044,"2020-02-10"
