"count","day"
5773,"2014-23-09"
4814,"2014-24-09"
5366,"2014-25-09"
5055,"2014-26-09"
5023,"2014-27-09"
3953,"2014-28-09"
4995,"2014-29-09"
5534,"2014-30-09"
6301,"2014-01-10"
6349,"2014-02-10"
4503,"2014-03-10"
5141,"2014-04-10"
2345,"2014-05-10"
5026,"2014-06-10"
3944,"2014-07-10"
3781,"2014-08-10"
4143,"2014-09-10"
5136,"2014-10-10"
4368,"2014-11-10"
2797,"2014-12-10"
5094,"2014-13-10"
6072,"2014-14-10"
5954,"2014-15-10"
5018,"2014-16-10"
5092,"2014-17-10"
5379,"2014-18-10"
4201,"2014-19-10"
5211,"2014-20-10"
3899,"2014-21-10"
3940,"2014-22-10"
5072,"2014-23-10"
5073,"2014-24-10"
3383,"2014-25-10"
2772,"2014-26-10"
5167,"2014-27-10"
5337,"2014-28-10"
4501,"2014-29-10"
5121,"2014-30-10"
5674,"2014-31-10"
3747,"2014-01-11"
3821,"2014-02-11"
4838,"2014-03-11"
2924,"2014-04-11"
4806,"2014-05-11"
5175,"2014-06-11"
4390,"2014-07-11"
4347,"2014-08-11"
2489,"2014-09-11"
4770,"2014-10-11"
4234,"2014-11-11"
4210,"2014-12-11"
5112,"2014-13-11"
4734,"2014-14-11"
3084,"2014-15-11"
1279,"2014-16-11"
4731,"2014-17-11"
4604,"2014-18-11"
4983,"2014-19-11"
4760,"2014-20-11"
4661,"2014-21-11"
3745,"2014-22-11"
2512,"2014-23-11"
4611,"2014-24-11"
4872,"2014-25-11"
4377,"2014-26-11"
4278,"2014-27-11"
4503,"2014-28-11"
3337,"2014-29-11"
2249,"2014-30-11"
4277,"2014-01-12"
4274,"2014-02-12"
4090,"2014-03-12"
4443,"2014-04-12"
4159,"2014-05-12"
3279,"2014-06-12"
2321,"2014-07-12"
3689,"2014-08-12"
4101,"2014-09-12"
3515,"2014-10-12"
3803,"2014-11-12"
3091,"2014-12-12"
2165,"2014-13-12"
2295,"2014-14-12"
3776,"2014-15-12"
4246,"2014-16-12"
3016,"2014-17-12"
3983,"2014-18-12"
2815,"2014-19-12"
2975,"2014-20-12"
1934,"2014-21-12"
3739,"2014-22-12"
3432,"2014-23-12"
1087,"2014-24-12"
509,"2014-25-12"
758,"2014-26-12"
731,"2014-27-12"
829,"2014-28-12"
1398,"2014-29-12"
2194,"2014-30-12"
1524,"2014-31-12"
976,"2015-01-01"
1931,"2015-02-01"
1254,"2015-03-01"
1574,"2015-04-01"
3255,"2015-05-01"
2955,"2015-06-01"
3602,"2015-07-01"
1889,"2015-08-01"
2757,"2015-09-01"
2058,"2015-10-01"
1550,"2015-11-01"
3482,"2015-12-01"
3745,"2015-13-01"
3380,"2015-14-01"
3429,"2015-15-01"
3809,"2015-16-01"
3313,"2015-17-01"
1784,"2015-18-01"
3454,"2015-19-01"
3696,"2015-20-01"
3853,"2015-21-01"
3836,"2015-22-01"
3597,"2015-23-01"
1167,"2015-24-01"
996,"2015-25-01"
2135,"2015-26-01"
2885,"2015-27-01"
2962,"2015-28-01"
3292,"2015-29-01"
3190,"2015-30-01"
2775,"2015-31-01"
1133,"2015-01-02"
2653,"2015-02-02"
3210,"2015-03-02"
2612,"2015-04-02"
2940,"2015-05-02"
2950,"2015-06-02"
2386,"2015-07-02"
1496,"2015-08-02"
3088,"2015-09-02"
3488,"2015-10-02"
3793,"2015-11-02"
2208,"2015-12-02"
2571,"2015-13-02"
2122,"2015-14-02"
1547,"2015-15-02"
1606,"2015-16-02"
1889,"2015-17-02"
3216,"2015-18-02"
3439,"2015-19-02"
3053,"2015-20-02"
2511,"2015-21-02"
1677,"2015-22-02"
2009,"2015-23-02"
2999,"2015-24-02"
3297,"2015-25-02"
3515,"2015-26-02"
2768,"2015-27-02"
3178,"2015-28-02"
1821,"2015-01-03"
3289,"2015-02-03"
3078,"2015-03-03"
3306,"2015-04-03"
3624,"2015-05-03"
3624,"2015-06-03"
3555,"2015-07-03"
3210,"2015-08-03"
4237,"2015-09-03"
3576,"2015-10-03"
4712,"2015-11-03"
4828,"2015-12-03"
4185,"2015-13-03"
2842,"2015-14-03"
1736,"2015-15-03"
4729,"2015-16-03"
5364,"2015-17-03"
5494,"2015-18-03"
4272,"2015-19-03"
4194,"2015-20-03"
2310,"2015-21-03"
2160,"2015-22-03"
4692,"2015-23-03"
4813,"2015-24-03"
4038,"2015-25-03"
3968,"2015-26-03"
3802,"2015-27-03"
2581,"2015-28-03"
975,"2015-29-03"
3218,"2015-30-03"
2032,"2015-31-03"
2770,"2015-01-04"
2736,"2015-02-04"
1768,"2015-03-04"
2251,"2015-04-04"
1664,"2015-05-04"
1546,"2015-06-04"
4428,"2015-07-04"
4796,"2015-08-04"
5840,"2015-09-04"
6316,"2015-10-04"
3792,"2015-11-04"
3717,"2015-12-04"
5312,"2015-13-04"
6492,"2015-14-04"
7364,"2015-15-04"
6263,"2015-16-04"
5854,"2015-17-04"
5253,"2015-18-04"
4017,"2015-19-04"
6331,"2015-20-04"
6851,"2015-21-04"
5968,"2015-22-04"
6590,"2015-23-04"
6751,"2015-24-04"
2717,"2015-25-04"
2192,"2015-26-04"
3905,"2015-27-04"
5465,"2015-28-04"
5646,"2015-29-04"
4146,"2015-30-04"
3073,"2015-01-05"
4545,"2015-02-05"
1861,"2015-03-05"
5719,"2015-04-05"
4976,"2015-05-05"
5725,"2015-06-05"
6183,"2015-07-05"
5953,"2015-08-05"
4790,"2015-09-05"
4032,"2015-10-05"
6609,"2015-11-05"
6195,"2015-12-05"
7149,"2015-13-05"
4328,"2015-14-05"
5571,"2015-15-05"
3703,"2015-16-05"
3303,"2015-17-05"
6021,"2015-18-05"
5396,"2015-19-05"
5705,"2015-20-05"
6179,"2015-21-05"
6332,"2015-22-05"
4484,"2015-23-05"
3524,"2015-24-05"
2073,"2015-25-05"
5225,"2015-26-05"
5925,"2015-27-05"
5602,"2015-28-05"
5550,"2015-29-05"
4143,"2015-30-05"
2747,"2015-31-05"
5898,"2015-01-06"
5101,"2015-02-06"
6414,"2015-03-06"
5567,"2015-04-06"
6452,"2015-05-06"
5025,"2015-06-06"
4400,"2015-07-06"
6593,"2015-08-06"
6800,"2015-09-06"
7089,"2015-10-06"
7777,"2015-11-06"
6252,"2015-12-06"
5146,"2015-13-06"
4790,"2015-14-06"
6235,"2015-15-06"
6595,"2015-16-06"
7173,"2015-17-06"
5643,"2015-18-06"
3857,"2015-19-06"
4115,"2015-20-06"
3126,"2015-21-06"
2896,"2015-22-06"
4063,"2015-23-06"
5756,"2015-24-06"
6756,"2015-25-06"
6677,"2015-26-06"
6103,"2015-27-06"
4860,"2015-28-06"
6967,"2015-29-06"
7967,"2015-30-06"
7532,"2015-01-07"
6857,"2015-02-07"
6421,"2015-03-07"
5064,"2015-04-07"
3172,"2015-05-07"
6637,"2015-06-07"
5558,"2015-07-07"
5119,"2015-08-07"
5527,"2015-09-07"
6763,"2015-10-07"
5707,"2015-11-07"
3036,"2015-12-07"
3329,"2015-13-07"
4672,"2015-14-07"
5902,"2015-15-07"
6665,"2015-16-07"
6136,"2015-17-07"
5885,"2015-18-07"
2887,"2015-19-07"
4389,"2015-20-07"
5567,"2015-21-07"
6117,"2015-22-07"
6060,"2015-23-07"
5583,"2015-24-07"
2376,"2015-25-07"
3212,"2015-26-07"
3595,"2015-27-07"
4696,"2015-28-07"
4718,"2015-29-07"
4222,"2015-30-07"
5653,"2015-31-07"
4210,"2015-01-08"
3613,"2015-02-08"
6090,"2015-03-08"
3878,"2015-04-08"
6846,"2015-05-08"
6544,"2015-06-08"
5796,"2015-07-08"
5053,"2015-08-08"
4056,"2015-09-08"
2725,"2015-10-08"
6413,"2015-11-08"
6912,"2015-12-08"
6828,"2015-13-08"
6387,"2015-14-08"
4746,"2015-15-08"
1172,"2015-16-08"
2625,"2015-17-08"
5252,"2015-18-08"
6318,"2015-19-08"
7174,"2015-20-08"
7005,"2015-21-08"
6812,"2015-22-08"
4128,"2015-23-08"
5107,"2015-24-08"
5350,"2015-25-08"
6937,"2015-26-08"
3092,"2015-27-08"
5790,"2015-28-08"
5939,"2015-29-08"
4638,"2015-30-08"
6397,"2015-31-08"
3013,"2015-01-09"
5709,"2015-02-09"
5662,"2015-03-09"
5410,"2015-04-09"
2991,"2015-05-09"
2547,"2015-06-09"
4074,"2015-07-09"
4933,"2015-08-09"
5864,"2015-09-09"
6059,"2015-10-09"
5863,"2015-11-09"
3654,"2015-12-09"
2192,"2015-13-09"
4447,"2015-14-09"
5141,"2015-15-09"
3014,"2015-16-09"
3951,"2015-17-09"
5004,"2015-18-09"
3809,"2015-19-09"
2899,"2015-20-09"
5476,"2015-21-09"
3545,"2015-22-09"
4035,"2015-23-09"
5292,"2015-24-09"
5409,"2015-25-09"
4376,"2015-26-09"
3709,"2015-27-09"
5498,"2015-28-09"
6060,"2015-29-09"
6124,"2015-30-09"
6115,"2015-01-10"
5946,"2015-02-10"
3845,"2015-03-10"
2948,"2015-04-10"
4919,"2015-05-10"
4419,"2015-06-10"
4466,"2015-07-10"
3297,"2015-08-10"
4307,"2015-09-10"
3899,"2015-10-10"
3168,"2015-11-10"
4729,"2015-12-10"
4310,"2015-13-10"
3000,"2015-14-10"
2618,"2015-15-10"
3291,"2015-16-10"
3296,"2015-17-10"
2522,"2015-18-10"
4729,"2015-19-10"
4985,"2015-20-10"
5500,"2015-21-10"
5055,"2015-22-10"
5474,"2015-23-10"
4443,"2015-24-10"
2888,"2015-25-10"
5826,"2015-26-10"
5967,"2015-27-10"
5353,"2015-28-10"
5851,"2015-29-10"
5777,"2015-30-10"
4254,"2015-31-10"
3085,"2015-01-11"
5735,"2015-02-11"
5424,"2015-03-11"
5530,"2015-04-11"
5585,"2015-05-11"
4972,"2015-06-11"
4204,"2015-07-11"
3541,"2015-08-11"
5443,"2015-09-11"
5559,"2015-10-11"
4726,"2015-11-11"
5433,"2015-12-11"
4251,"2015-13-11"
3454,"2015-14-11"
1966,"2015-15-11"
4342,"2015-16-11"
3812,"2015-17-11"
4817,"2015-18-11"
3612,"2015-19-11"
3453,"2015-20-11"
3381,"2015-21-11"
1961,"2015-22-11"
4573,"2015-23-11"
3496,"2015-24-11"
3716,"2015-25-11"
4847,"2015-26-11"
4519,"2015-27-11"
3427,"2015-28-11"
1531,"2015-29-11"
3024,"2015-30-11"
2586,"2015-01-12"
4913,"2015-02-12"
5328,"2015-03-12"
4055,"2015-04-12"
3803,"2015-05-12"
2930,"2015-06-12"
5008,"2015-07-12"
5225,"2015-08-12"
5265,"2015-09-12"
5156,"2015-10-12"
2793,"2015-11-12"
3445,"2015-12-12"
1742,"2015-13-12"
4851,"2015-14-12"
5081,"2015-15-12"
3616,"2015-16-12"
5393,"2015-17-12"
5196,"2015-18-12"
4770,"2015-19-12"
2968,"2015-20-12"
5165,"2015-21-12"
4769,"2015-22-12"
4148,"2015-23-12"
1530,"2015-24-12"
500,"2015-25-12"
1299,"2015-26-12"
1473,"2015-27-12"
3169,"2015-28-12"
3307,"2015-29-12"
3254,"2015-30-12"
1918,"2015-31-12"
1143,"2016-01-01"
1645,"2016-02-01"
1604,"2016-03-01"
2520,"2016-04-01"
3663,"2016-05-01"
3647,"2016-06-01"
3002,"2016-07-01"
4424,"2016-08-01"
3508,"2016-09-01"
2358,"2016-10-01"
3037,"2016-11-01"
4091,"2016-12-01"
3256,"2016-13-01"
3416,"2016-14-01"
3189,"2016-15-01"
2318,"2016-16-01"
1597,"2016-17-01"
3456,"2016-18-01"
3414,"2016-19-01"
3531,"2016-20-01"
4172,"2016-21-01"
3360,"2016-22-01"
2847,"2016-23-01"
1687,"2016-24-01"
4434,"2016-25-01"
4427,"2016-26-01"
4276,"2016-27-01"
4582,"2016-28-01"
4353,"2016-29-01"
1722,"2016-30-01"
1628,"2016-31-01"
3773,"2016-01-02"
2518,"2016-02-02"
3850,"2016-03-02"
1761,"2016-04-02"
2415,"2016-05-02"
2394,"2016-06-02"
1412,"2016-07-02"
1327,"2016-08-02"
1712,"2016-09-02"
2582,"2016-10-02"
3860,"2016-11-02"
3749,"2016-12-02"
2107,"2016-13-02"
1279,"2016-14-02"
2907,"2016-15-02"
3951,"2016-16-02"
3877,"2016-17-02"
3833,"2016-18-02"
3241,"2016-19-02"
2137,"2016-20-02"
1689,"2016-21-02"
2583,"2016-22-02"
3193,"2016-23-02"
3853,"2016-24-02"
3826,"2016-25-02"
3761,"2016-26-02"
3430,"2016-27-02"
1995,"2016-28-02"
4031,"2016-29-02"
3347,"2016-01-03"
3349,"2016-02-03"
3138,"2016-03-03"
2687,"2016-04-03"
2205,"2016-05-03"
1367,"2016-06-03"
3534,"2016-07-03"
4024,"2016-08-03"
4395,"2016-09-03"
4604,"2016-10-03"
4265,"2016-11-03"
3602,"2016-12-03"
2812,"2016-13-03"
4684,"2016-14-03"
4417,"2016-15-03"
4901,"2016-16-03"
5113,"2016-17-03"
4076,"2016-18-03"
3127,"2016-19-03"
2131,"2016-20-03"
3848,"2016-21-03"
4116,"2016-22-03"
3883,"2016-23-03"
3877,"2016-24-03"
1156,"2016-25-03"
3256,"2016-26-03"
1348,"2016-27-03"
1168,"2016-28-03"
3612,"2016-29-03"
3979,"2016-30-03"
2690,"2016-31-03"
4570,"2016-01-04"
4847,"2016-02-04"
3543,"2016-03-04"
5557,"2016-04-04"
3179,"2016-05-04"
5061,"2016-06-04"
5179,"2016-07-04"
5106,"2016-08-04"
5676,"2016-09-04"
4181,"2016-10-04"
6673,"2016-11-04"
5765,"2016-12-04"
5581,"2016-13-04"
6492,"2016-14-04"
5573,"2016-15-04"
4032,"2016-16-04"
3059,"2016-17-04"
6027,"2016-18-04"
5814,"2016-19-04"
6805,"2016-20-04"
7498,"2016-21-04"
5760,"2016-22-04"
3709,"2016-23-04"
2021,"2016-24-04"
3583,"2016-25-04"
4026,"2016-26-04"
6100,"2016-27-04"
5132,"2016-28-04"
4948,"2016-29-04"
3297,"2016-30-04"
3548,"2016-01-05"
6965,"2016-02-05"
5844,"2016-03-05"
7150,"2016-04-05"
5345,"2016-05-05"
6848,"2016-06-05"
6227,"2016-07-05"
5029,"2016-08-05"
7390,"2016-09-05"
6730,"2016-10-05"
7853,"2016-11-05"
7898,"2016-12-05"
7164,"2016-13-05"
4038,"2016-14-05"
2110,"2016-15-05"
2509,"2016-16-05"
5412,"2016-17-05"
5568,"2016-18-05"
6154,"2016-19-05"
5523,"2016-20-05"
6138,"2016-21-05"
3008,"2016-22-05"
3612,"2016-23-05"
5105,"2016-24-05"
6228,"2016-25-05"
5421,"2016-26-05"
4914,"2016-27-05"
4721,"2016-28-05"
3521,"2016-29-05"
3628,"2016-30-05"
6263,"2016-31-05"
3061,"2016-01-06"
5238,"2016-02-06"
4842,"2016-03-06"
3388,"2016-04-06"
3353,"2016-05-06"
6868,"2016-06-06"
6639,"2016-07-06"
7598,"2016-08-06"
7649,"2016-09-06"
7443,"2016-10-06"
5967,"2016-11-06"
3430,"2016-12-06"
4806,"2016-13-06"
5334,"2016-14-06"
4715,"2016-15-06"
5559,"2016-16-06"
4173,"2016-17-06"
3456,"2016-18-06"
3570,"2016-19-06"
4905,"2016-20-06"
5612,"2016-21-06"
7039,"2016-22-06"
7800,"2016-23-06"
5913,"2016-24-06"
2282,"2016-25-06"
3692,"2016-26-06"
4939,"2016-27-06"
6666,"2016-28-06"
6988,"2016-29-06"
5450,"2016-30-06"
5266,"2016-01-07"
4263,"2016-02-07"
4076,"2016-03-07"
6328,"2016-04-07"
5880,"2016-05-07"
6908,"2016-06-07"
8161,"2016-07-07"
6848,"2016-08-07"
6866,"2016-09-07"
4875,"2016-10-07"
6513,"2016-11-07"
6403,"2016-12-07"
5100,"2016-13-07"
6187,"2016-14-07"
5922,"2016-15-07"
4832,"2016-16-07"
3819,"2016-17-07"
6750,"2016-18-07"
7523,"2016-19-07"
6658,"2016-20-07"
6346,"2016-21-07"
6358,"2016-22-07"
4375,"2016-23-07"
4197,"2016-24-07"
6147,"2016-25-07"
6370,"2016-26-07"
6869,"2016-27-07"
4039,"2016-28-07"
4790,"2016-29-07"
5349,"2016-30-07"
2767,"2016-31-07"
6038,"2016-01-08"
2841,"2016-02-08"
2977,"2016-03-08"
5301,"2016-04-08"
5013,"2016-05-08"
5100,"2016-06-08"
4514,"2016-07-08"
5442,"2016-08-08"
5074,"2016-09-08"
4373,"2016-10-08"
3741,"2016-11-08"
4270,"2016-12-08"
4597,"2016-13-08"
3831,"2016-14-08"
6597,"2016-15-08"
7215,"2016-16-08"
7314,"2016-17-08"
6995,"2016-18-08"
6354,"2016-19-08"
5585,"2016-20-08"
2968,"2016-21-08"
5041,"2016-22-08"
7663,"2016-23-08"
7977,"2016-24-08"
7851,"2016-25-08"
7599,"2016-26-08"
6053,"2016-27-08"
4215,"2016-28-08"
6004,"2016-29-08"
7635,"2016-30-08"
7529,"2016-31-08"
7736,"2016-01-09"
7383,"2016-02-09"
6808,"2016-03-09"
3006,"2016-04-09"
6295,"2016-05-09"
7504,"2016-06-09"
7683,"2016-07-09"
7877,"2016-08-09"
7269,"2016-09-09"
6422,"2016-10-09"
4536,"2016-11-09"
7307,"2016-12-09"
7812,"2016-13-09"
7657,"2016-14-09"
7251,"2016-15-09"
6646,"2016-16-09"
5387,"2016-17-09"
3190,"2016-18-09"
5816,"2016-19-09"
5844,"2016-20-09"
6754,"2016-21-09"
6832,"2016-22-09"
6555,"2016-23-09"
6007,"2016-24-09"
4683,"2016-25-09"
6353,"2016-26-09"
6953,"2016-27-09"
6502,"2016-28-09"
7087,"2016-29-09"
6175,"2016-30-09"
4318,"2016-01-10"
2384,"2016-02-10"
3043,"2016-03-10"
5894,"2016-04-10"
6256,"2016-05-10"
5712,"2016-06-10"
5439,"2016-07-10"
4564,"2016-08-10"
3144,"2016-09-10"
5090,"2016-10-10"
5192,"2016-11-10"
4737,"2016-12-10"
5335,"2016-13-10"
4875,"2016-14-10"
3921,"2016-15-10"
3772,"2016-16-10"
5373,"2016-17-10"
5142,"2016-18-10"
4223,"2016-19-10"
3392,"2016-20-10"
4047,"2016-21-10"
3393,"2016-22-10"
2622,"2016-23-10"
3347,"2016-24-10"
4795,"2016-25-10"
5503,"2016-26-10"
5826,"2016-27-10"
5436,"2016-28-10"
4549,"2016-29-10"
3396,"2016-30-10"
5764,"2016-31-10"
3165,"2016-01-11"
5040,"2016-02-11"
5593,"2016-03-11"
5196,"2016-04-11"
3966,"2016-05-11"
2694,"2016-06-11"
3134,"2016-07-11"
4612,"2016-08-11"
3255,"2016-09-11"
3843,"2016-10-11"
3428,"2016-11-11"
3459,"2016-12-11"
2072,"2016-13-11"
4584,"2016-14-11"
3035,"2016-15-11"
2879,"2016-16-11"
3747,"2016-17-11"
3797,"2016-18-11"
3460,"2016-19-11"
2080,"2016-20-11"
4192,"2016-21-11"
4748,"2016-22-11"
5265,"2016-23-11"
5319,"2016-24-11"
5201,"2016-25-11"
4015,"2016-26-11"
2536,"2016-27-11"
4565,"2016-28-11"
4847,"2016-29-11"
4762,"2016-30-11"
4686,"2016-01-12"
4089,"2016-02-12"
3467,"2016-03-12"
2701,"2016-04-12"
4522,"2016-05-12"
4605,"2016-06-12"
4697,"2016-07-12"
4819,"2016-08-12"
4857,"2016-09-12"
4061,"2016-10-12"
2578,"2016-11-12"
4916,"2016-12-12"
4195,"2016-13-12"
5003,"2016-14-12"
5115,"2016-15-12"
4766,"2016-16-12"
3938,"2016-17-12"
2468,"2016-18-12"
5151,"2016-19-12"
5088,"2016-20-12"
4849,"2016-21-12"
3416,"2016-22-12"
3853,"2016-23-12"
1307,"2016-24-12"
630,"2016-25-12"
842,"2016-26-12"
2635,"2016-27-12"
2749,"2016-28-12"
2903,"2016-29-12"
3185,"2016-30-12"
1848,"2016-31-12"
934,"2017-01-01"
2087,"2017-02-01"
2881,"2017-03-01"
2412,"2017-04-01"
3359,"2017-05-01"
2951,"2017-06-01"
1695,"2017-07-01"
1175,"2017-08-01"
3506,"2017-09-01"
3401,"2017-10-01"
3281,"2017-11-01"
3496,"2017-12-01"
2582,"2017-13-01"
2583,"2017-14-01"
1777,"2017-15-01"
3842,"2017-16-01"
3850,"2017-17-01"
3606,"2017-18-01"
3851,"2017-19-01"
3620,"2017-20-01"
3134,"2017-21-01"
2072,"2017-22-01"
3323,"2017-23-01"
3023,"2017-24-01"
3579,"2017-25-01"
3737,"2017-26-01"
3633,"2017-27-01"
2941,"2017-28-01"
2055,"2017-29-01"
2939,"2017-30-01"
3921,"2017-31-01"
4033,"2017-01-02"
4336,"2017-02-02"
3745,"2017-03-02"
2660,"2017-04-02"
2263,"2017-05-02"
4253,"2017-06-02"
3349,"2017-07-02"
4065,"2017-08-02"
4171,"2017-09-02"
3857,"2017-10-02"
2144,"2017-11-02"
2268,"2017-12-02"
4266,"2017-13-02"
4732,"2017-14-02"
5155,"2017-15-02"
4204,"2017-16-02"
3762,"2017-17-02"
3670,"2017-18-02"
2106,"2017-19-02"
3546,"2017-20-02"
4437,"2017-21-02"
2983,"2017-22-02"
2002,"2017-23-02"
3003,"2017-24-02"
2447,"2017-25-02"
1733,"2017-26-02"
1706,"2017-27-02"
2230,"2017-28-02"
3043,"2017-01-03"
3545,"2017-02-03"
4175,"2017-03-03"
3329,"2017-04-03"
1905,"2017-05-03"
2939,"2017-06-03"
3335,"2017-07-03"
2266,"2017-08-03"
3337,"2017-09-03"
4660,"2017-10-03"
4320,"2017-11-03"
3460,"2017-12-03"
5257,"2017-13-03"
5467,"2017-14-03"
5500,"2017-15-03"
6271,"2017-16-03"
4412,"2017-17-03"
2130,"2017-18-03"
2276,"2017-19-03"
4606,"2017-20-03"
4755,"2017-21-03"
5258,"2017-22-03"
5930,"2017-23-03"
5765,"2017-24-03"
5198,"2017-25-03"
4087,"2017-26-03"
6335,"2017-27-03"
6784,"2017-28-03"
5689,"2017-29-03"
6596,"2017-30-03"
6906,"2017-31-03"
4834,"2017-01-04"
4480,"2017-02-04"
5929,"2017-03-04"
6547,"2017-04-04"
5859,"2017-05-04"
5386,"2017-06-04"
5367,"2017-07-04"
5222,"2017-08-04"
5250,"2017-09-04"
5353,"2017-10-04"
5600,"2017-11-04"
5375,"2017-12-04"
4826,"2017-13-04"
2377,"2017-14-04"
2409,"2017-15-04"
1434,"2017-16-04"
1819,"2017-17-04"
4587,"2017-18-04"
4983,"2017-19-04"
5570,"2017-20-04"
4933,"2017-21-04"
4452,"2017-22-04"
3268,"2017-23-04"
6150,"2017-24-04"
5005,"2017-25-04"
5730,"2017-26-04"
6025,"2017-27-04"
5551,"2017-28-04"
4763,"2017-29-04"
4328,"2017-30-04"
1771,"2017-01-05"
4150,"2017-02-05"
4992,"2017-03-05"
5207,"2017-04-05"
5673,"2017-05-05"
6293,"2017-06-05"
3615,"2017-07-05"
5211,"2017-08-05"
6507,"2017-09-05"
7322,"2017-10-05"
6888,"2017-11-05"
5433,"2017-12-05"
5487,"2017-13-05"
3702,"2017-14-05"
7484,"2017-15-05"
7906,"2017-16-05"
8779,"2017-17-05"
5438,"2017-18-05"
3602,"2017-19-05"
5092,"2017-20-05"
5345,"2017-21-05"
7825,"2017-22-05"
7919,"2017-23-05"
7454,"2017-24-05"
5789,"2017-25-05"
7594,"2017-26-05"
6031,"2017-27-05"
4658,"2017-28-05"
7297,"2017-29-05"
7244,"2017-30-05"
8134,"2017-31-05"
8241,"2017-01-06"
6805,"2017-02-06"
5464,"2017-03-06"
3368,"2017-04-06"
4619,"2017-05-06"
5277,"2017-06-06"
5503,"2017-07-06"
7059,"2017-08-06"
5391,"2017-09-06"
7259,"2017-10-06"
5192,"2017-11-06"
7277,"2017-12-06"
7455,"2017-13-06"
8648,"2017-14-06"
4994,"2017-15-06"
6295,"2017-16-06"
5495,"2017-17-06"
4980,"2017-18-06"
7782,"2017-19-06"
8379,"2017-20-06"
8513,"2017-21-06"
7348,"2017-22-06"
7700,"2017-23-06"
6312,"2017-24-06"
4315,"2017-25-06"
7274,"2017-26-06"
6871,"2017-27-06"
5738,"2017-28-06"
6310,"2017-29-06"
6501,"2017-30-06"
3054,"2017-01-07"
3191,"2017-02-07"
7468,"2017-03-07"
7961,"2017-04-07"
8666,"2017-05-07"
7270,"2017-06-07"
7955,"2017-07-07"
6663,"2017-08-07"
5601,"2017-09-07"
6414,"2017-10-07"
7378,"2017-11-07"
3800,"2017-12-07"
7769,"2017-13-07"
6012,"2017-14-07"
6080,"2017-15-07"
3747,"2017-16-07"
5565,"2017-17-07"
7828,"2017-18-07"
6026,"2017-19-07"
5887,"2017-20-07"
7387,"2017-21-07"
5889,"2017-22-07"
3323,"2017-23-07"
3835,"2017-24-07"
3008,"2017-25-07"
5959,"2017-26-07"
6099,"2017-27-07"
6048,"2017-28-07"
5238,"2017-29-07"
4305,"2017-30-07"
6637,"2017-31-07"
5600,"2017-01-08"
6226,"2017-02-08"
5335,"2017-03-08"
6047,"2017-04-08"
3752,"2017-05-08"
4254,"2017-06-08"
6562,"2017-07-08"
5027,"2017-08-08"
6497,"2017-09-08"
2480,"2017-10-08"
4102,"2017-11-08"
2522,"2017-12-08"
3384,"2017-13-08"
6299,"2017-14-08"
4840,"2017-15-08"
6423,"2017-16-08"
5451,"2017-17-08"
3474,"2017-18-08"
4623,"2017-19-08"
3429,"2017-20-08"
6142,"2017-21-08"
6787,"2017-22-08"
7266,"2017-23-08"
6955,"2017-24-08"
6826,"2017-25-08"
5475,"2017-26-08"
4899,"2017-27-08"
7217,"2017-28-08"
7717,"2017-29-08"
6591,"2017-30-08"
4938,"2017-31-08"
6198,"2017-01-09"
4784,"2017-02-09"
4730,"2017-03-09"
6700,"2017-04-09"
6519,"2017-05-09"
5398,"2017-06-09"
6246,"2017-07-09"
4387,"2017-08-09"
