"count","day"
2619,"2018-08-01"
2713,"2018-09-01"
2378,"2018-10-01"
2448,"2018-11-01"
2206,"2018-12-01"
879,"2018-13-01"
821,"2018-14-01"
2004,"2018-15-01"
1812,"2018-16-01"
1333,"2018-17-01"
1382,"2018-18-01"
1835,"2018-19-01"
623,"2018-20-01"
853,"2018-21-01"
1818,"2018-22-01"
2220,"2018-23-01"
2496,"2018-24-01"
1847,"2018-25-01"
2121,"2018-26-01"
1086,"2018-27-01"
757,"2018-28-01"
2164,"2018-29-01"
2584,"2018-30-01"
1777,"2018-31-01"
2234,"2018-01-02"
1611,"2018-02-02"
744,"2018-03-02"
654,"2018-04-02"
2274,"2018-05-02"
2051,"2018-06-02"
1622,"2018-07-02"
969,"2018-08-02"
1044,"2018-09-02"
447,"2018-10-02"
335,"2018-11-02"
422,"2018-12-02"
1335,"2018-13-02"
2006,"2018-14-02"
910,"2018-15-02"
1583,"2018-16-02"
604,"2018-17-02"
842,"2018-18-02"
1951,"2018-19-02"
2135,"2018-20-02"
2216,"2018-21-02"
2271,"2018-22-02"
1870,"2018-23-02"
752,"2018-24-02"
622,"2018-25-02"
1618,"2018-26-02"
1678,"2018-27-02"
1702,"2018-28-02"
1655,"2018-01-03"
1394,"2018-02-03"
388,"2018-03-03"
665,"2018-04-03"
2373,"2018-05-03"
2538,"2018-06-03"
2193,"2018-07-03"
2002,"2018-08-03"
2057,"2018-09-03"
852,"2018-10-03"
844,"2018-11-03"
2131,"2018-12-03"
1396,"2018-13-03"
2579,"2018-14-03"
2550,"2018-15-03"
1652,"2018-16-03"
658,"2018-17-03"
516,"2018-18-03"
2069,"2018-19-03"
2023,"2018-20-03"
3439,"2018-21-03"
1479,"2018-22-03"
2069,"2018-23-03"
1052,"2018-24-03"
1114,"2018-25-03"
2274,"2018-26-03"
1879,"2018-27-03"
1303,"2018-28-03"
1799,"2018-29-03"
996,"2018-30-03"
888,"2018-31-03"
322,"2018-01-04"
688,"2018-02-04"
2023,"2018-03-04"
1712,"2018-04-04"
1946,"2018-05-04"
2498,"2018-06-04"
1550,"2018-07-04"
1713,"2018-08-04"
3394,"2018-09-04"
4438,"2018-10-04"
2382,"2018-11-04"
3493,"2018-12-04"
2935,"2018-13-04"
1829,"2018-14-04"
1722,"2018-15-04"
3590,"2018-16-04"
4195,"2018-17-04"
4949,"2018-18-04"
4569,"2018-19-04"
4311,"2018-20-04"
2360,"2018-21-04"
1766,"2018-22-04"
3504,"2018-23-04"
3514,"2018-24-04"
2816,"2018-25-04"
3156,"2018-26-04"
3172,"2018-27-04"
1523,"2018-28-04"
1247,"2018-29-04"
1747,"2018-30-04"
1229,"2018-01-05"
3472,"2018-02-05"
3676,"2018-03-05"
3591,"2018-04-05"
2145,"2018-05-05"
2132,"2018-06-05"
4175,"2018-07-05"
4333,"2018-08-05"
4012,"2018-09-05"
1416,"2018-10-05"
3105,"2018-11-05"
2011,"2018-12-05"
627,"2018-13-05"
3355,"2018-14-05"
4065,"2018-15-05"
3046,"2018-16-05"
3552,"2018-17-05"
2940,"2018-18-05"
1471,"2018-19-05"
1998,"2018-20-05"
1854,"2018-21-05"
2720,"2018-22-05"
2812,"2018-23-05"
2792,"2018-24-05"
3006,"2018-25-05"
1909,"2018-26-05"
1484,"2018-27-05"
3765,"2018-28-05"
3546,"2018-29-05"
3852,"2018-30-05"
2211,"2018-31-05"
1282,"2018-01-06"
1751,"2018-02-06"
1854,"2018-03-06"
3905,"2018-04-06"
4243,"2018-05-06"
4246,"2018-06-06"
3759,"2018-07-06"
2557,"2018-08-06"
1885,"2018-09-06"
1926,"2018-10-06"
3742,"2018-11-06"
3091,"2018-12-06"
3562,"2018-13-06"
3557,"2018-14-06"
3275,"2018-15-06"
1642,"2018-16-06"
1649,"2018-17-06"
3429,"2018-18-06"
3575,"2018-19-06"
4260,"2018-20-06"
3249,"2018-21-06"
2711,"2018-22-06"
1508,"2018-23-06"
1522,"2018-24-06"
3187,"2018-25-06"
3939,"2018-26-06"
4022,"2018-27-06"
4227,"2018-28-06"
3938,"2018-29-06"
1986,"2018-30-06"
1926,"2018-01-07"
4110,"2018-02-07"
4240,"2018-03-07"
4007,"2018-04-07"
4176,"2018-05-07"
3589,"2018-06-07"
1976,"2018-07-07"
2147,"2018-08-07"
4214,"2018-09-07"
3099,"2018-10-07"
3442,"2018-11-07"
4115,"2018-12-07"
3955,"2018-13-07"
1863,"2018-14-07"
2006,"2018-15-07"
3692,"2018-16-07"
3930,"2018-17-07"
3962,"2018-18-07"
3805,"2018-19-07"
3279,"2018-20-07"
1646,"2018-21-07"
2030,"2018-22-07"
3460,"2018-23-07"
3782,"2018-24-07"
3571,"2018-25-07"
3252,"2018-26-07"
3037,"2018-27-07"
1723,"2018-28-07"
1827,"2018-29-07"
3428,"2018-30-07"
3322,"2018-31-07"
3410,"2018-01-08"
3534,"2018-02-08"
2940,"2018-03-08"
1470,"2018-04-08"
1903,"2018-05-08"
3055,"2018-06-08"
3138,"2018-07-08"
2712,"2018-08-08"
2581,"2018-09-08"
2862,"2018-10-08"
1747,"2018-11-08"
1931,"2018-12-08"
1942,"2018-13-08"
2313,"2018-14-08"
3282,"2018-15-08"
3538,"2018-16-08"
2282,"2018-17-08"
2061,"2018-18-08"
2179,"2018-19-08"
3063,"2018-20-08"
3667,"2018-21-08"
4077,"2018-22-08"
3946,"2018-23-08"
2851,"2018-24-08"
1361,"2018-25-08"
1594,"2018-26-08"
2904,"2018-27-08"
3905,"2018-28-08"
3437,"2018-29-08"
3360,"2018-30-08"
3268,"2018-31-08"
1898,"2018-01-09"
1874,"2018-02-09"
3335,"2018-03-09"
3865,"2018-04-09"
3759,"2018-05-09"
2219,"2018-06-09"
2926,"2018-07-09"
2018,"2018-08-09"
2053,"2018-09-09"
3521,"2018-10-09"
4123,"2018-11-09"
4273,"2018-12-09"
2957,"2018-13-09"
3251,"2018-14-09"
1675,"2018-15-09"
2083,"2018-16-09"
3874,"2018-17-09"
4058,"2018-18-09"
4024,"2018-19-09"
4056,"2018-20-09"
2642,"2018-21-09"
1337,"2018-22-09"
403,"2018-23-09"
2970,"2018-24-09"
3406,"2018-25-09"
3671,"2018-26-09"
4033,"2018-27-09"
2947,"2018-28-09"
1983,"2018-29-09"
1894,"2018-30-09"
2909,"2018-01-10"
2242,"2018-02-10"
1387,"2018-03-10"
3163,"2018-04-10"
3351,"2018-05-10"
2129,"2018-06-10"
1490,"2018-07-10"
3415,"2018-08-10"
3688,"2018-09-10"
3999,"2018-10-10"
3785,"2018-11-10"
3303,"2018-12-10"
2060,"2018-13-10"
1925,"2018-14-10"
3443,"2018-15-10"
3444,"2018-16-10"
3509,"2018-17-10"
3296,"2018-18-10"
2945,"2018-19-10"
1393,"2018-20-10"
1886,"2018-21-10"
2560,"2018-22-10"
2673,"2018-23-10"
2277,"2018-24-10"
2741,"2018-25-10"
2455,"2018-26-10"
1148,"2018-27-10"
1083,"2018-28-10"
2659,"2018-29-10"
1937,"2018-30-10"
2815,"2018-31-10"
969,"2018-01-11"
2241,"2018-02-11"
1340,"2018-03-11"
948,"2018-04-11"
3040,"2018-05-11"
3410,"2018-06-11"
3435,"2018-07-11"
3480,"2018-08-11"
3005,"2018-09-11"
756,"2018-10-11"
581,"2018-11-11"
2414,"2018-12-11"
3070,"2018-13-11"
3322,"2018-14-11"
3224,"2018-15-11"
2781,"2018-16-11"
1274,"2018-17-11"
1136,"2018-18-11"
2653,"2018-19-11"
2722,"2018-20-11"
2690,"2018-21-11"
2794,"2018-22-11"
2519,"2018-23-11"
616,"2018-24-11"
767,"2018-25-11"
2435,"2018-26-11"
2651,"2018-27-11"
2314,"2018-28-11"
2027,"2018-29-11"
2111,"2018-30-11"
879,"2018-01-12"
592,"2018-02-12"
2065,"2018-03-12"
2560,"2018-04-12"
2517,"2018-05-12"
2423,"2018-06-12"
1645,"2018-07-12"
618,"2018-08-12"
514,"2018-09-12"
2283,"2018-10-12"
2322,"2018-11-12"
2436,"2018-12-12"
2483,"2018-13-12"
1973,"2018-14-12"
691,"2018-15-12"
524,"2018-16-12"
1667,"2018-17-12"
2477,"2018-18-12"
2313,"2018-19-12"
1940,"2018-20-12"
1053,"2018-21-12"
644,"2018-22-12"
409,"2018-23-12"
451,"2018-24-12"
362,"2018-25-12"
478,"2018-26-12"
1054,"2018-27-12"
1163,"2018-28-12"
540,"2018-29-12"
572,"2018-30-12"
442,"2018-31-12"
278,"2019-01-01"
1507,"2019-02-01"
1596,"2019-03-01"
1468,"2019-04-01"
500,"2019-05-01"
500,"2019-06-01"
2087,"2019-07-01"
1930,"2019-08-01"
2192,"2019-09-01"
2488,"2019-10-01"
1546,"2019-11-01"
593,"2019-12-01"
291,"2019-13-01"
1870,"2019-14-01"
2524,"2019-15-01"
2514,"2019-16-01"
2175,"2019-17-01"
2205,"2019-18-01"
1060,"2019-19-01"
875,"2019-20-01"
2281,"2019-21-01"
2016,"2019-22-01"
1217,"2019-23-01"
1563,"2019-24-01"
1392,"2019-25-01"
684,"2019-26-01"
546,"2019-27-01"
1402,"2019-28-01"
2212,"2019-29-01"
1326,"2019-30-01"
844,"2019-31-01"
1280,"2019-01-02"
560,"2019-02-02"
674,"2019-03-02"
2115,"2019-04-02"
2231,"2019-05-02"
2367,"2019-06-02"
2325,"2019-07-02"
2031,"2019-08-02"
849,"2019-09-02"
388,"2019-10-02"
2064,"2019-11-02"
2388,"2019-12-02"
2588,"2019-13-02"
2671,"2019-14-02"
2714,"2019-15-02"
1366,"2019-16-02"
1362,"2019-17-02"
2988,"2019-18-02"
2856,"2019-19-02"
3143,"2019-20-02"
3070,"2019-21-02"
2455,"2019-22-02"
1366,"2019-23-02"
1342,"2019-24-02"
3088,"2019-25-02"
3395,"2019-26-02"
3329,"2019-27-02"
1311,"2019-28-02"
1146,"2019-01-03"
647,"2019-02-03"
434,"2019-03-03"
423,"2019-04-03"
1326,"2019-05-03"
2330,"2019-06-03"
2166,"2019-07-03"
1904,"2019-08-03"
726,"2019-09-03"
378,"2019-10-03"
1512,"2019-11-03"
2260,"2019-12-03"
1826,"2019-13-03"
1525,"2019-14-03"
1339,"2019-15-03"
773,"2019-16-03"
681,"2019-17-03"
2334,"2019-18-03"
2793,"2019-19-03"
2890,"2019-20-03"
3434,"2019-21-03"
3151,"2019-22-03"
1188,"2019-23-03"
1222,"2019-24-03"
2179,"2019-25-03"
2674,"2019-26-03"
2872,"2019-27-03"
2925,"2019-28-03"
3290,"2019-29-03"
1792,"2019-30-03"
1209,"2019-31-03"
3431,"2019-01-04"
2768,"2019-02-04"
2015,"2019-03-04"
2676,"2019-04-04"
2885,"2019-05-04"
1566,"2019-06-04"
1812,"2019-07-04"
3117,"2019-08-04"
3231,"2019-09-04"
3864,"2019-10-04"
3471,"2019-11-04"
2832,"2019-12-04"
1170,"2019-13-04"
1446,"2019-14-04"
2995,"2019-15-04"
3279,"2019-16-04"
2393,"2019-17-04"
3229,"2019-18-04"
1734,"2019-19-04"
1455,"2019-20-04"
1527,"2019-21-04"
1572,"2019-22-04"
3282,"2019-23-04"
2975,"2019-24-04"
2941,"2019-25-04"
2492,"2019-26-04"
840,"2019-27-04"
1024,"2019-28-04"
3192,"2019-29-04"
3472,"2019-30-04"
1707,"2019-01-05"
2878,"2019-02-05"
2700,"2019-03-05"
825,"2019-04-05"
929,"2019-05-05"
2656,"2019-06-05"
3198,"2019-07-05"
2054,"2019-08-05"
2849,"2019-09-05"
2157,"2019-10-05"
929,"2019-11-05"
1402,"2019-12-05"
3730,"2019-13-05"
3923,"2019-14-05"
4101,"2019-15-05"
3523,"2019-16-05"
2500,"2019-17-05"
1545,"2019-18-05"
1427,"2019-19-05"
2794,"2019-20-05"
1543,"2019-21-05"
3247,"2019-22-05"
3929,"2019-23-05"
3605,"2019-24-05"
2050,"2019-25-05"
1783,"2019-26-05"
2645,"2019-27-05"
2890,"2019-28-05"
3734,"2019-29-05"
1433,"2019-30-05"
2860,"2019-31-05"
1957,"2019-01-06"
1910,"2019-02-06"
2975,"2019-03-06"
4299,"2019-04-06"
4065,"2019-05-06"
3486,"2019-06-06"
3313,"2019-07-06"
1474,"2019-08-06"
1815,"2019-09-06"
1493,"2019-10-06"
2906,"2019-11-06"
3280,"2019-12-06"
3774,"2019-13-06"
3493,"2019-14-06"
1832,"2019-15-06"
2023,"2019-16-06"
4213,"2019-17-06"
4353,"2019-18-06"
3634,"2019-19-06"
1721,"2019-20-06"
3200,"2019-21-06"
2057,"2019-22-06"
2067,"2019-23-06"
